Day,Source Data,Year,Month,Extent 10^6 sq km
11,['/ecs/DP1/PM/NSIDC-0051.001/1980.01.11/nt_19800111_n07_v1.1_s.bin'],1980,1,4.874
13,['/ecs/DP1/PM/NSIDC-0051.001/1980.01.13/nt_19800113_n07_v1.1_s.bin'],1980,1,4.682
15,['/ecs/DP1/PM/NSIDC-0051.001/1980.01.15/nt_19800115_n07_v1.1_s.bin'],1980,1,4.569
17,['/ecs/DP1/PM/NSIDC-0051.001/1980.01.17/nt_19800117_n07_v1.1_s.bin'],1980,1,4.419
19,['/ecs/DP1/PM/NSIDC-0051.001/1980.01.19/nt_19800119_n07_v1.1_s.bin'],1980,1,4.319
21,['/ecs/DP1/PM/NSIDC-0051.001/1980.01.21/nt_19800121_n07_v1.1_s.bin'],1980,1,4.115
23,['/ecs/DP1/PM/NSIDC-0051.001/1980.01.23/nt_19800123_n07_v1.1_s.bin'],1980,1,3.986
25,['/ecs/DP1/PM/NSIDC-0051.001/1980.01.25/nt_19800125_n07_v1.1_s.bin'],1980,1,3.801
27,['/ecs/DP1/PM/NSIDC-0051.001/1980.01.27/nt_19800127_n07_v1.1_s.bin'],1980,1,3.664
29,['/ecs/DP1/PM/NSIDC-0051.001/1980.01.29/nt_19800129_n07_v1.1_s.bin'],1980,1,3.513
31,['/ecs/DP1/PM/NSIDC-0051.001/1980.01.31/nt_19800131_n07_v1.1_s.bin'],1980,1,3.496
2,['/ecs/DP1/PM/NSIDC-0051.001/1980.02.02/nt_19800202_n07_v1.1_s.bin'],1980,2,3.355
4,['/ecs/DP1/PM/NSIDC-0051.001/1980.02.04/nt_19800204_n07_v1.1_s.bin'],1980,2,3.218
6,['/ecs/DP1/PM/NSIDC-0051.001/1980.02.06/nt_19800206_n07_v1.1_s.bin'],1980,2,3.124
8,['/ecs/DP1/PM/NSIDC-0051.001/1980.02.08/nt_19800208_n07_v1.1_s.bin'],1980,2,3.009
10,['/ecs/DP1/PM/NSIDC-0051.001/1980.02.10/nt_19800210_n07_v1.1_s.bin'],1980,2,2.929
12,['/ecs/DP1/PM/NSIDC-0051.001/1980.02.12/nt_19800212_n07_v1.1_s.bin'],1980,2,2.91
14,['/ecs/DP1/PM/NSIDC-0051.001/1980.02.14/nt_19800214_n07_v1.1_s.bin'],1980,2,2.69
16,['/ecs/DP1/PM/NSIDC-0051.001/1980.02.16/nt_19800216_n07_v1.1_s.bin'],1980,2,2.676
18,['/ecs/DP1/PM/NSIDC-0051.001/1980.02.18/nt_19800218_n07_v1.1_s.bin'],1980,2,2.629
20,['/ecs/DP1/PM/NSIDC-0051.001/1980.02.20/nt_19800220_n07_v1.1_s.bin'],1980,2,2.591
22,['/ecs/DP1/PM/NSIDC-0051.001/1980.02.22/nt_19800222_n07_v1.1_s.bin'],1980,2,2.609
24,['/ecs/DP1/PM/NSIDC-0051.001/1980.02.24/nt_19800224_n07_v1.1_s.bin'],1980,2,2.583
26,['/ecs/DP1/PM/NSIDC-0051.001/1980.02.26/nt_19800226_n07_v1.1_s.bin'],1980,2,2.521
28,['/ecs/DP1/PM/NSIDC-0051.001/1980.02.28/nt_19800228_n07_v1.1_s.bin'],1980,2,2.613
1,['/ecs/DP1/PM/NSIDC-0051.001/1980.03.01/nt_19800301_n07_v1.1_s.bin'],1980,3,2.576
3,['/ecs/DP1/PM/NSIDC-0051.001/1980.03.03/nt_19800303_n07_v1.1_s.bin'],1980,3,2.672
5,['/ecs/DP1/PM/NSIDC-0051.001/1980.03.05/nt_19800305_n07_v1.1_s.bin'],1980,3,2.839
7,['/ecs/DP1/PM/NSIDC-0051.001/1980.03.07/nt_19800307_n07_v1.1_s.bin'],1980,3,2.944
9,['/ecs/DP1/PM/NSIDC-0051.001/1980.03.09/nt_19800309_n07_v1.1_s.bin'],1980,3,3.026
11,['/ecs/DP1/PM/NSIDC-0051.001/1980.03.11/nt_19800311_n07_v1.1_s.bin'],1980,3,3.051
13,['/ecs/DP1/PM/NSIDC-0051.001/1980.03.13/nt_19800313_n07_v1.1_s.bin'],1980,3,3.162
15,['/ecs/DP1/PM/NSIDC-0051.001/1980.03.15/nt_19800315_n07_v1.1_s.bin'],1980,3,3.256
17,['/ecs/DP1/PM/NSIDC-0051.001/1980.03.17/nt_19800317_n07_v1.1_s.bin'],1980,3,3.312
19,['/ecs/DP1/PM/NSIDC-0051.001/1980.03.19/nt_19800319_n07_v1.1_s.bin'],1980,3,3.396
21,['/ecs/DP1/PM/NSIDC-0051.001/1980.03.21/nt_19800321_n07_v1.1_s.bin'],1980,3,3.416
23,['/ecs/DP1/PM/NSIDC-0051.001/1980.03.23/nt_19800323_n07_v1.1_s.bin'],1980,3,3.515
25,['/ecs/DP1/PM/NSIDC-0051.001/1980.03.25/nt_19800325_n07_v1.1_s.bin'],1980,3,3.628
27,['/ecs/DP1/PM/NSIDC-0051.001/1980.03.27/nt_19800327_n07_v1.1_s.bin'],1980,3,3.79
29,['/ecs/DP1/PM/NSIDC-0051.001/1980.03.29/nt_19800329_n07_v1.1_s.bin'],1980,3,3.966
31,['/ecs/DP1/PM/NSIDC-0051.001/1980.03.31/nt_19800331_n07_v1.1_s.bin'],1980,3,4.169
2,['/ecs/DP1/PM/NSIDC-0051.001/1980.04.02/nt_19800402_n07_v1.1_s.bin'],1980,4,4.264
4,['/ecs/DP1/PM/NSIDC-0051.001/1980.04.04/nt_19800404_n07_v1.1_s.bin'],1980,4,4.348
6,['/ecs/DP1/PM/NSIDC-0051.001/1980.04.06/nt_19800406_n07_v1.1_s.bin'],1980,4,4.563
8,['/ecs/DP1/PM/NSIDC-0051.001/1980.04.08/nt_19800408_n07_v1.1_s.bin'],1980,4,4.708
10,['/ecs/DP1/PM/NSIDC-0051.001/1980.04.10/nt_19800410_n07_v1.1_s.bin'],1980,4,4.76
12,['/ecs/DP1/PM/NSIDC-0051.001/1980.04.12/nt_19800412_n07_v1.1_s.bin'],1980,4,4.937
14,['/ecs/DP1/PM/NSIDC-0051.001/1980.04.14/nt_19800414_n07_v1.1_s.bin'],1980,4,5.026
16,['/ecs/DP1/PM/NSIDC-0051.001/1980.04.16/nt_19800416_n07_v1.1_s.bin'],1980,4,5.197
18,['/ecs/DP1/PM/NSIDC-0051.001/1980.04.18/nt_19800418_n07_v1.1_s.bin'],1980,4,5.465
20,['/ecs/DP1/PM/NSIDC-0051.001/1980.04.20/nt_19800420_n07_v1.1_s.bin'],1980,4,5.726
22,['/ecs/DP1/PM/NSIDC-0051.001/1980.04.22/nt_19800422_n07_v1.1_s.bin'],1980,4,6.019
24,['/ecs/DP1/PM/NSIDC-0051.001/1980.04.24/nt_19800424_n07_v1.1_s.bin'],1980,4,6.215
26,['/ecs/DP1/PM/NSIDC-0051.001/1980.04.26/nt_19800426_n07_v1.1_s.bin'],1980,4,6.34
28,['/ecs/DP1/PM/NSIDC-0051.001/1980.04.28/nt_19800428_n07_v1.1_s.bin'],1980,4,6.626
30,['/ecs/DP1/PM/NSIDC-0051.001/1980.04.30/nt_19800430_n07_v1.1_s.bin'],1980,4,6.881
2,['/ecs/DP1/PM/NSIDC-0051.001/1980.05.02/nt_19800502_n07_v1.1_s.bin'],1980,5,7.174
4,['/ecs/DP1/PM/NSIDC-0051.001/1980.05.04/nt_19800504_n07_v1.1_s.bin'],1980,5,7.375
6,['/ecs/DP1/PM/NSIDC-0051.001/1980.05.06/nt_19800506_n07_v1.1_s.bin'],1980,5,7.682
8,['/ecs/DP1/PM/NSIDC-0051.001/1980.05.08/nt_19800508_n07_v1.1_s.bin'],1980,5,7.933
10,['/ecs/DP1/PM/NSIDC-0051.001/1980.05.10/nt_19800510_n07_v1.1_s.bin'],1980,5,8.259
12,['/ecs/DP1/PM/NSIDC-0051.001/1980.05.12/nt_19800512_n07_v1.1_s.bin'],1980,5,8.466
14,['/ecs/DP1/PM/NSIDC-0051.001/1980.05.14/nt_19800514_n07_v1.1_s.bin'],1980,5,8.557
16,['/ecs/DP1/PM/NSIDC-0051.001/1980.05.16/nt_19800516_n07_v1.1_s.bin'],1980,5,8.914
18,['/ecs/DP1/PM/NSIDC-0051.001/1980.05.18/nt_19800518_n07_v1.1_s.bin'],1980,5,9.087
20,['/ecs/DP1/PM/NSIDC-0051.001/1980.05.20/nt_19800520_n07_v1.1_s.bin'],1980,5,9.3
22,['/ecs/DP1/PM/NSIDC-0051.001/1980.05.22/nt_19800522_n07_v1.1_s.bin'],1980,5,9.588
24,['/ecs/DP1/PM/NSIDC-0051.001/1980.05.24/nt_19800524_n07_v1.1_s.bin'],1980,5,9.832
26,['/ecs/DP1/PM/NSIDC-0051.001/1980.05.26/nt_19800526_n07_v1.1_s.bin'],1980,5,10.063
28,['/ecs/DP1/PM/NSIDC-0051.001/1980.05.28/nt_19800528_n07_v1.1_s.bin'],1980,5,10.207
30,['/ecs/DP1/PM/NSIDC-0051.001/1980.05.30/nt_19800530_n07_v1.1_s.bin'],1980,5,10.413
1,['/ecs/DP1/PM/NSIDC-0051.001/1980.06.01/nt_19800601_n07_v1.1_s.bin'],1980,6,10.681
3,['/ecs/DP1/PM/NSIDC-0051.001/1980.06.03/nt_19800603_n07_v1.1_s.bin'],1980,6,10.742
5,['/ecs/DP1/PM/NSIDC-0051.001/1980.06.05/nt_19800605_n07_v1.1_s.bin'],1980,6,11.111
7,['/ecs/DP1/PM/NSIDC-0051.001/1980.06.07/nt_19800607_n07_v1.1_s.bin'],1980,6,11.314
9,['/ecs/DP1/PM/NSIDC-0051.001/1980.06.09/nt_19800609_n07_v1.1_s.bin'],1980,6,11.665
11,['/ecs/DP1/PM/NSIDC-0051.001/1980.06.11/nt_19800611_n07_v1.1_s.bin'],1980,6,11.961
13,['/ecs/DP1/PM/NSIDC-0051.001/1980.06.13/nt_19800613_n07_v1.1_s.bin'],1980,6,12.276
15,['/ecs/DP1/PM/NSIDC-0051.001/1980.06.15/nt_19800615_n07_v1.1_s.bin'],1980,6,12.644
17,['/ecs/DP1/PM/NSIDC-0051.001/1980.06.17/nt_19800617_n07_v1.1_s.bin'],1980,6,12.838
19,['/ecs/DP1/PM/NSIDC-0051.001/1980.06.19/nt_19800619_n07_v1.1_s.bin'],1980,6,13.119
21,['/ecs/DP1/PM/NSIDC-0051.001/1980.06.21/nt_19800621_n07_v1.1_s.bin'],1980,6,13.311
23,['/ecs/DP1/PM/NSIDC-0051.001/1980.06.23/nt_19800623_n07_v1.1_s.bin'],1980,6,13.671
25,['/ecs/DP1/PM/NSIDC-0051.001/1980.06.25/nt_19800625_n07_v1.1_s.bin'],1980,6,14.046
27,['/ecs/DP1/PM/NSIDC-0051.001/1980.06.27/nt_19800627_n07_v1.1_s.bin'],1980,6,13.912
29,['/ecs/DP1/PM/NSIDC-0051.001/1980.06.29/nt_19800629_n07_v1.1_s.bin'],1980,6,14.063
1,['/ecs/DP1/PM/NSIDC-0051.001/1980.07.01/nt_19800701_n07_v1.1_s.bin'],1980,7,14.199
3,['/ecs/DP1/PM/NSIDC-0051.001/1980.07.03/nt_19800703_n07_v1.1_s.bin'],1980,7,14.417
5,['/ecs/DP1/PM/NSIDC-0051.001/1980.07.05/nt_19800705_n07_v1.1_s.bin'],1980,7,14.686
7,['/ecs/DP1/PM/NSIDC-0051.001/1980.07.07/nt_19800707_n07_v1.1_s.bin'],1980,7,14.935
9,['/ecs/DP1/PM/NSIDC-0051.001/1980.07.09/nt_19800709_n07_v1.1_s.bin'],1980,7,15.066
11,['/ecs/DP1/PM/NSIDC-0051.001/1980.07.11/nt_19800711_n07_v1.1_s.bin'],1980,7,15.226
13,['/ecs/DP1/PM/NSIDC-0051.001/1980.07.13/nt_19800713_n07_v1.1_s.bin'],1980,7,15.429
15,['/ecs/DP1/PM/NSIDC-0051.001/1980.07.15/nt_19800715_n07_v1.1_s.bin'],1980,7,15.539
17,['/ecs/DP1/PM/NSIDC-0051.001/1980.07.17/nt_19800717_n07_v1.1_s.bin'],1980,7,15.719
19,['/ecs/DP1/PM/NSIDC-0051.001/1980.07.19/nt_19800719_n07_v1.1_s.bin'],1980,7,15.846
21,['/ecs/DP1/PM/NSIDC-0051.001/1980.07.21/nt_19800721_n07_v1.1_s.bin'],1980,7,15.967
23,['/ecs/DP1/PM/NSIDC-0051.001/1980.07.23/nt_19800723_n07_v1.1_s.bin'],1980,7,16.158
25,['/ecs/DP1/PM/NSIDC-0051.001/1980.07.25/nt_19800725_n07_v1.1_s.bin'],1980,7,16.289
27,['/ecs/DP1/PM/NSIDC-0051.001/1980.07.27/nt_19800727_n07_v1.1_s.bin'],1980,7,16.468
29,['/ecs/DP1/PM/NSIDC-0051.001/1980.07.29/nt_19800729_n07_v1.1_s.bin'],1980,7,16.505
31,['/ecs/DP1/PM/NSIDC-0051.001/1980.07.31/nt_19800731_n07_v1.1_s.bin'],1980,7,16.582
2,['/ecs/DP1/PM/NSIDC-0051.001/1980.08.02/nt_19800802_n07_v1.1_s.bin'],1980,8,16.672
4,['/ecs/DP1/PM/NSIDC-0051.001/1980.08.04/nt_19800804_n07_v1.1_s.bin'],1980,8,17.078
6,['/ecs/DP1/PM/NSIDC-0051.001/1980.08.06/nt_19800806_n07_v1.1_s.bin'],1980,8,17.282
8,['/ecs/DP1/PM/NSIDC-0051.001/1980.08.08/nt_19800808_n07_v1.1_s.bin'],1980,8,17.297
10,['/ecs/DP1/PM/NSIDC-0051.001/1980.08.10/nt_19800810_n07_v1.1_s.bin'],1980,8,17.572
12,['/ecs/DP1/PM/NSIDC-0051.001/1980.08.12/nt_19800812_n07_v1.1_s.bin'],1980,8,17.768
14,['/ecs/DP1/PM/NSIDC-0051.001/1980.08.14/nt_19800814_n07_v1.1_s.bin'],1980,8,17.932
16,['/ecs/DP1/PM/NSIDC-0051.001/1980.08.16/nt_19800816_n07_v1.1_s.bin'],1980,8,17.88
18,['/ecs/DP1/PM/NSIDC-0051.001/1980.08.18/nt_19800818_n07_v1.1_s.bin'],1980,8,17.944
20,['/ecs/DP1/PM/NSIDC-0051.001/1980.08.20/nt_19800820_n07_v1.1_s.bin'],1980,8,18.14
22,['/ecs/DP1/PM/NSIDC-0051.001/1980.08.22/nt_19800822_n07_v1.1_s.bin'],1980,8,18.143
24,['/ecs/DP1/PM/NSIDC-0051.001/1980.08.24/nt_19800824_n07_v1.1_s.bin'],1980,8,18.27
26,['/ecs/DP1/PM/NSIDC-0051.001/1980.08.26/nt_19800826_n07_v1.1_s.bin'],1980,8,18.338
28,['/ecs/DP1/PM/NSIDC-0051.001/1980.08.28/nt_19800828_n07_v1.1_s.bin'],1980,8,18.341
30,['/ecs/DP1/PM/NSIDC-0051.001/1980.08.30/nt_19800830_n07_v1.1_s.bin'],1980,8,18.427
1,['/ecs/DP1/PM/NSIDC-0051.001/1980.09.01/nt_19800901_n07_v1.1_s.bin'],1980,9,18.612
3,['/ecs/DP1/PM/NSIDC-0051.001/1980.09.03/nt_19800903_n07_v1.1_s.bin'],1980,9,18.604
5,['/ecs/DP1/PM/NSIDC-0051.001/1980.09.05/nt_19800905_n07_v1.1_s.bin'],1980,9,18.619
7,['/ecs/DP1/PM/NSIDC-0051.001/1980.09.07/nt_19800907_n07_v1.1_s.bin'],1980,9,18.653
9,['/ecs/DP1/PM/NSIDC-0051.001/1980.09.09/nt_19800909_n07_v1.1_s.bin'],1980,9,18.586
11,['/ecs/DP1/PM/NSIDC-0051.001/1980.09.11/nt_19800911_n07_v1.1_s.bin'],1980,9,18.736
13,['/ecs/DP1/PM/NSIDC-0051.001/1980.09.13/nt_19800913_n07_v1.1_s.bin'],1980,9,18.784
15,['/ecs/DP1/PM/NSIDC-0051.001/1980.09.15/nt_19800915_n07_v1.1_s.bin'],1980,9,18.842
17,['/ecs/DP1/PM/NSIDC-0051.001/1980.09.17/nt_19800917_n07_v1.1_s.bin'],1980,9,18.83
19,['/ecs/DP1/PM/NSIDC-0051.001/1980.09.19/nt_19800919_n07_v1.1_s.bin'],1980,9,18.977
21,['/ecs/DP1/PM/NSIDC-0051.001/1980.09.21/nt_19800921_n07_v1.1_s.bin'],1980,9,19.026
23,['/ecs/DP1/PM/NSIDC-0051.001/1980.09.23/nt_19800923_n07_v1.1_s.bin'],1980,9,19.092
25,['/ecs/DP1/PM/NSIDC-0051.001/1980.09.25/nt_19800925_n07_v1.1_s.bin'],1980,9,19.02
27,['/ecs/DP1/PM/NSIDC-0051.001/1980.09.27/nt_19800927_n07_v1.1_s.bin'],1980,9,18.917
29,['/ecs/DP1/PM/NSIDC-0051.001/1980.09.29/nt_19800929_n07_v1.1_s.bin'],1980,9,18.961
1,['/ecs/DP1/PM/NSIDC-0051.001/1980.10.01/nt_19801001_n07_v1.1_s.bin'],1980,10,18.877
3,['/ecs/DP1/PM/NSIDC-0051.001/1980.10.03/nt_19801003_n07_v1.1_s.bin'],1980,10,18.883
5,['/ecs/DP1/PM/NSIDC-0051.001/1980.10.05/nt_19801005_n07_v1.1_s.bin'],1980,10,18.834
7,['/ecs/DP1/PM/NSIDC-0051.001/1980.10.07/nt_19801007_n07_v1.1_s.bin'],1980,10,18.725
9,['/ecs/DP1/PM/NSIDC-0051.001/1980.10.09/nt_19801009_n07_v1.1_s.bin'],1980,10,18.786
11,['/ecs/DP1/PM/NSIDC-0051.001/1980.10.11/nt_19801011_n07_v1.1_s.bin'],1980,10,18.793
13,['/ecs/DP1/PM/NSIDC-0051.001/1980.10.13/nt_19801013_n07_v1.1_s.bin'],1980,10,18.794
15,['/ecs/DP1/PM/NSIDC-0051.001/1980.10.15/nt_19801015_n07_v1.1_s.bin'],1980,10,18.913
17,['/ecs/DP1/PM/NSIDC-0051.001/1980.10.17/nt_19801017_n07_v1.1_s.bin'],1980,10,18.66
19,['/ecs/DP1/PM/NSIDC-0051.001/1980.10.19/nt_19801019_n07_v1.1_s.bin'],1980,10,18.536
21,['/ecs/DP1/PM/NSIDC-0051.001/1980.10.21/nt_19801021_n07_v1.1_s.bin'],1980,10,18.469
23,['/ecs/DP1/PM/NSIDC-0051.001/1980.10.23/nt_19801023_n07_v1.1_s.bin'],1980,10,18.367
25,['/ecs/DP1/PM/NSIDC-0051.001/1980.10.25/nt_19801025_n07_v1.1_s.bin'],1980,10,18.312
27,['/ecs/DP1/PM/NSIDC-0051.001/1980.10.27/nt_19801027_n07_v1.1_s.bin'],1980,10,18.209
29,['/ecs/DP1/PM/NSIDC-0051.001/1980.10.29/nt_19801029_n07_v1.1_s.bin'],1980,10,18.064
31,['/ecs/DP1/PM/NSIDC-0051.001/1980.10.31/nt_19801031_n07_v1.1_s.bin'],1980,10,17.864
2,['/ecs/DP1/PM/NSIDC-0051.001/1980.11.02/nt_19801102_n07_v1.1_s.bin'],1980,11,17.725
4,['/ecs/DP1/PM/NSIDC-0051.001/1980.11.04/nt_19801104_n07_v1.1_s.bin'],1980,11,17.504
6,['/ecs/DP1/PM/NSIDC-0051.001/1980.11.06/nt_19801106_n07_v1.1_s.bin'],1980,11,17.321
8,['/ecs/DP1/PM/NSIDC-0051.001/1980.11.08/nt_19801108_n07_v1.1_s.bin'],1980,11,17.235
10,['/ecs/DP1/PM/NSIDC-0051.001/1980.11.10/nt_19801110_n07_v1.1_s.bin'],1980,11,17.077
12,['/ecs/DP1/PM/NSIDC-0051.001/1980.11.12/nt_19801112_n07_v1.1_s.bin'],1980,11,16.9
14,['/ecs/DP1/PM/NSIDC-0051.001/1980.11.14/nt_19801114_n07_v1.1_s.bin'],1980,11,16.633
16,['/ecs/DP1/PM/NSIDC-0051.001/1980.11.16/nt_19801116_n07_v1.1_s.bin'],1980,11,16.394
18,['/ecs/DP1/PM/NSIDC-0051.001/1980.11.18/nt_19801118_n07_v1.1_s.bin'],1980,11,16.133
20,['/ecs/DP1/PM/NSIDC-0051.001/1980.11.20/nt_19801120_n07_v1.1_s.bin'],1980,11,15.758
22,['/ecs/DP1/PM/NSIDC-0051.001/1980.11.22/nt_19801122_n07_v1.1_s.bin'],1980,11,15.378
24,['/ecs/DP1/PM/NSIDC-0051.001/1980.11.24/nt_19801124_n07_v1.1_s.bin'],1980,11,15.015
26,['/ecs/DP1/PM/NSIDC-0051.001/1980.11.26/nt_19801126_n07_v1.1_s.bin'],1980,11,14.714
28,['/ecs/DP1/PM/NSIDC-0051.001/1980.11.28/nt_19801128_n07_v1.1_s.bin'],1980,11,14.334
30,['/ecs/DP1/PM/NSIDC-0051.001/1980.11.30/nt_19801130_n07_v1.1_s.bin'],1980,11,13.876
2,['/ecs/DP1/PM/NSIDC-0051.001/1980.12.02/nt_19801202_n07_v1.1_s.bin'],1980,12,13.549
4,['/ecs/DP1/PM/NSIDC-0051.001/1980.12.04/nt_19801204_n07_v1.1_s.bin'],1980,12,13.156
6,['/ecs/DP1/PM/NSIDC-0051.001/1980.12.06/nt_19801206_n07_v1.1_s.bin'],1980,12,12.601
8,['/ecs/DP1/PM/NSIDC-0051.001/1980.12.08/nt_19801208_n07_v1.1_s.bin'],1980,12,12.097
10,['/ecs/DP1/PM/NSIDC-0051.001/1980.12.10/nt_19801210_n07_v1.1_s.bin'],1980,12,11.659
12,['/ecs/DP1/PM/NSIDC-0051.001/1980.12.12/nt_19801212_n07_v1.1_s.bin'],1980,12,11.17
14,['/ecs/DP1/PM/NSIDC-0051.001/1980.12.14/nt_19801214_n07_v1.1_s.bin'],1980,12,10.702
16,['/ecs/DP1/PM/NSIDC-0051.001/1980.12.16/nt_19801216_n07_v1.1_s.bin'],1980,12,10.212
18,['/ecs/DP1/PM/NSIDC-0051.001/1980.12.18/nt_19801218_n07_v1.1_s.bin'],1980,12,9.676
20,['/ecs/DP1/PM/NSIDC-0051.001/1980.12.20/nt_19801220_n07_v1.1_s.bin'],1980,12,9.342
22,['/ecs/DP1/PM/NSIDC-0051.001/1980.12.22/nt_19801222_n07_v1.1_s.bin'],1980,12,8.65
24,['/ecs/DP1/PM/NSIDC-0051.001/1980.12.24/nt_19801224_n07_v1.1_s.bin'],1980,12,8.1
26,['/ecs/DP1/PM/NSIDC-0051.001/1980.12.26/nt_19801226_n07_v1.1_s.bin'],1980,12,7.612
28,['/ecs/DP1/PM/NSIDC-0051.001/1980.12.28/nt_19801228_n07_v1.1_s.bin'],1980,12,7.178
30,['/ecs/DP1/PM/NSIDC-0051.001/1980.12.30/nt_19801230_n07_v1.1_s.bin'],1980,12,6.634
1,['/ecs/DP1/PM/NSIDC-0051.001/1981.01.01/nt_19810101_n07_v1.1_s.bin'],1981,1,6.323
3,['/ecs/DP1/PM/NSIDC-0051.001/1981.01.03/nt_19810103_n07_v1.1_s.bin'],1981,1,5.791
5,['/ecs/DP1/PM/NSIDC-0051.001/1981.01.05/nt_19810105_n07_v1.1_s.bin'],1981,1,5.351
7,['/ecs/DP1/PM/NSIDC-0051.001/1981.01.07/nt_19810107_n07_v1.1_s.bin'],1981,1,5.191
9,['/ecs/DP1/PM/NSIDC-0051.001/1981.01.09/nt_19810109_n07_v1.1_s.bin'],1981,1,4.775
11,['/ecs/DP1/PM/NSIDC-0051.001/1981.01.11/nt_19810111_n07_v1.1_s.bin'],1981,1,4.588
13,['/ecs/DP1/PM/NSIDC-0051.001/1981.01.13/nt_19810113_n07_v1.1_s.bin'],1981,1,4.503
15,['/ecs/DP1/PM/NSIDC-0051.001/1981.01.15/nt_19810115_n07_v1.1_s.bin'],1981,1,4.286
17,['/ecs/DP1/PM/NSIDC-0051.001/1981.01.17/nt_19810117_n07_v1.1_s.bin'],1981,1,4.073
19,['/ecs/DP1/PM/NSIDC-0051.001/1981.01.19/nt_19810119_n07_v1.1_s.bin'],1981,1,3.971
21,['/ecs/DP1/PM/NSIDC-0051.001/1981.01.21/nt_19810121_n07_v1.1_s.bin'],1981,1,3.838
23,['/ecs/DP1/PM/NSIDC-0051.001/1981.01.23/nt_19810123_n07_v1.1_s.bin'],1981,1,3.745
25,['/ecs/DP1/PM/NSIDC-0051.001/1981.01.25/nt_19810125_n07_v1.1_s.bin'],1981,1,3.699
27,['/ecs/DP1/PM/NSIDC-0051.001/1981.01.27/nt_19810127_n07_v1.1_s.bin'],1981,1,3.536
29,['/ecs/DP1/PM/NSIDC-0051.001/1981.01.29/nt_19810129_n07_v1.1_s.bin'],1981,1,3.509
31,['/ecs/DP1/PM/NSIDC-0051.001/1981.01.31/nt_19810131_n07_v1.1_s.bin'],1981,1,3.411
2,['/ecs/DP1/PM/NSIDC-0051.001/1981.02.02/nt_19810202_n07_v1.1_s.bin'],1981,2,3.297
4,['/ecs/DP1/PM/NSIDC-0051.001/1981.02.04/nt_19810204_n07_v1.1_s.bin'],1981,2,3.214
6,['/ecs/DP1/PM/NSIDC-0051.001/1981.02.06/nt_19810206_n07_v1.1_s.bin'],1981,2,3.111
8,['/ecs/DP1/PM/NSIDC-0051.001/1981.02.08/nt_19810208_n07_v1.1_s.bin'],1981,2,2.935
10,['/ecs/DP1/PM/NSIDC-0051.001/1981.02.10/nt_19810210_n07_v1.1_s.bin'],1981,2,2.878
12,['/ecs/DP1/PM/NSIDC-0051.001/1981.02.12/nt_19810212_n07_v1.1_s.bin'],1981,2,2.821
14,['/ecs/DP1/PM/NSIDC-0051.001/1981.02.14/nt_19810214_n07_v1.1_s.bin'],1981,2,2.763
16,['/ecs/DP1/PM/NSIDC-0051.001/1981.02.16/nt_19810216_n07_v1.1_s.bin'],1981,2,2.707
18,['/ecs/DP1/PM/NSIDC-0051.001/1981.02.18/nt_19810218_n07_v1.1_s.bin'],1981,2,2.705
20,['/ecs/DP1/PM/NSIDC-0051.001/1981.02.20/nt_19810220_n07_v1.1_s.bin'],1981,2,2.694
22,['/ecs/DP1/PM/NSIDC-0051.001/1981.02.22/nt_19810222_n07_v1.1_s.bin'],1981,2,2.731
24,['/ecs/DP1/PM/NSIDC-0051.001/1981.02.24/nt_19810224_n07_v1.1_s.bin'],1981,2,2.742
26,['/ecs/DP1/PM/NSIDC-0051.001/1981.02.26/nt_19810226_n07_v1.1_s.bin'],1981,2,2.834
28,['/ecs/DP1/PM/NSIDC-0051.001/1981.02.28/nt_19810228_n07_v1.1_s.bin'],1981,2,2.797
2,['/ecs/DP1/PM/NSIDC-0051.001/1981.03.02/nt_19810302_n07_v1.1_s.bin'],1981,3,2.724
4,['/ecs/DP1/PM/NSIDC-0051.001/1981.03.04/nt_19810304_n07_v1.1_s.bin'],1981,3,2.759
6,['/ecs/DP1/PM/NSIDC-0051.001/1981.03.06/nt_19810306_n07_v1.1_s.bin'],1981,3,2.755
8,['/ecs/DP1/PM/NSIDC-0051.001/1981.03.08/nt_19810308_n07_v1.1_s.bin'],1981,3,2.862
10,['/ecs/DP1/PM/NSIDC-0051.001/1981.03.10/nt_19810310_n07_v1.1_s.bin'],1981,3,3.013
12,['/ecs/DP1/PM/NSIDC-0051.001/1981.03.12/nt_19810312_n07_v1.1_s.bin'],1981,3,3.075
14,['/ecs/DP1/PM/NSIDC-0051.001/1981.03.14/nt_19810314_n07_v1.1_s.bin'],1981,3,3.226
16,['/ecs/DP1/PM/NSIDC-0051.001/1981.03.16/nt_19810316_n07_v1.1_s.bin'],1981,3,3.338
18,['/ecs/DP1/PM/NSIDC-0051.001/1981.03.18/nt_19810318_n07_v1.1_s.bin'],1981,3,3.442
20,['/ecs/DP1/PM/NSIDC-0051.001/1981.03.20/nt_19810320_n07_v1.1_s.bin'],1981,3,3.514
22,['/ecs/DP1/PM/NSIDC-0051.001/1981.03.22/nt_19810322_n07_v1.1_s.bin'],1981,3,3.672
24,['/ecs/DP1/PM/NSIDC-0051.001/1981.03.24/nt_19810324_n07_v1.1_s.bin'],1981,3,3.893
26,['/ecs/DP1/PM/NSIDC-0051.001/1981.03.26/nt_19810326_n07_v1.1_s.bin'],1981,3,4.114
