RecordID,id,Name,Value,random1,random2
10347,Respondent #39,Quality - The product is deformed.,Neutral,0.623206,0.555539
10348,Respondent #39,Pricing - The product is affordable.,Strongly Agree,0.792538,0.939673
10349,Respondent #39,Pricing - The product saves me valuable time.,Agree,0.507856,0.137098
10350,Respondent #39,Pricing - The product saves me valuable effort.,Strongly Disagree,0.44643,0.072719
10351,Respondent #40,Design - I easily understood how to use the product.,Strongly Disagree,0.371172,0.788452
10352,Respondent #40,Design - I had no trouble installing the product.,Strongly Agree,0.590513,0.135546
10353,Respondent #40,"Design - The product's design is unintuitive.",Neutral,0.55769,0.39221
10354,Respondent #40,Quality - The product was durable.,Agree,0.573513,0.80448
10355,Respondent #40,Quality - The product was free from scratches.,Disagree,0.599984,0.21113
10356,Respondent #40,Quality - The product is deformed.,Agree,0.240917,0.634452
10357,Respondent #40,Pricing - The product is affordable.,Strongly Disagree,0.776832,0.14515
10358,Respondent #40,Pricing - The product saves me valuable time.,Neutral,0.755767,0.477791
10359,Respondent #40,Pricing - The product saves me valuable effort.,Neutral,0.777261,0.402165
10360,Respondent #41,Design - I easily understood how to use the product.,Neutral,0.436048,0.970108
10361,Respondent #41,Design - I had no trouble installing the product.,Neutral,0.633051,0.340513
10362,Respondent #41,"Design - The product's design is unintuitive.",Strongly Disagree,0.713622,0.066299
10363,Respondent #41,Quality - The product was durable.,Strongly Agree,0.111263,0.82948
10364,Respondent #41,Quality - The product was free from scratches.,Neutral,0.491104,0.150086
10365,Respondent #41,Quality - The product is deformed.,Disagree,0.1416,0.991753
10366,Respondent #41,Pricing - The product is affordable.,Strongly Disagree,0.635369,0.300281
10367,Respondent #41,Pricing - The product saves me valuable time.,Agree,0.445107,0.417
10368,Respondent #41,Pricing - The product saves me valuable effort.,Strongly Disagree,0.775078,0.441183
10369,Respondent #42,Design - I easily understood how to use the product.,Strongly Disagree,0.102687,0.288939
10370,Respondent #42,Design - I had no trouble installing the product.,Agree,0.706859,0.476532
10371,Respondent #42,"Design - The product's design is unintuitive.",Neutral,0.109057,0.65285
10372,Respondent #42,Quality - The product was durable.,Agree,0.625788,0.266643
10373,Respondent #42,Quality - The product was free from scratches.,Disagree,0.679432,0.474377
10374,Respondent #42,Quality - The product is deformed.,Neutral,0.282546,0.177261
10375,Respondent #42,Pricing - The product is affordable.,Disagree,0.586739,0.080371
10376,Respondent #42,Pricing - The product saves me valuable time.,Neutral,0.538208,0.609249
10377,Respondent #42,Pricing - The product saves me valuable effort.,Neutral,0.298271,0.190615
10378,Respondent #43,Design - I easily understood how to use the product.,Neutral,0.557759,0.073355
10379,Respondent #43,Design - I had no trouble installing the product.,Neutral,0.558278,0.583364
10380,Respondent #43,"Design - The product's design is unintuitive.",Agree,0.406314,0.129464
10381,Respondent #43,Quality - The product was durable.,Strongly Agree,0.018037,0.218851
10382,Respondent #43,Quality - The product was free from scratches.,Neutral,0.652523,0.745826
10383,Respondent #43,Quality - The product is deformed.,Agree,0.478594,0.181272
10384,Respondent #43,Pricing - The product is affordable.,Strongly Disagree,0.092271,0.77212
10385,Respondent #43,Pricing - The product saves me valuable time.,Agree,0.203446,0.350962
10386,Respondent #43,Pricing - The product saves me valuable effort.,Disagree,0.551298,0.032184
10387,Respondent #44,Design - I easily understood how to use the product.,Strongly Disagree,0.878101,0.561094
10388,Respondent #44,Design - I had no trouble installing the product.,Strongly Agree,0.220542,0.260812
10389,Respondent #44,"Design - The product's design is unintuitive.",Strongly Agree,0.763679,0.830246
10390,Respondent #44,Quality - The product was durable.,Strongly Agree,0.377652,0.089716
10391,Respondent #44,Quality - The product was free from scratches.,Neutral,0.959178,0.621771
10392,Respondent #44,Quality - The product is deformed.,Agree,0.819824,0.533388
10393,Respondent #44,Pricing - The product is affordable.,Strongly Agree,0.498789,0.017839
10394,Respondent #44,Pricing - The product saves me valuable time.,Neutral,0.842519,0.658368
10395,Respondent #44,Pricing - The product saves me valuable effort.,Disagree,0.558316,0.776903
10396,Respondent #45,Design - I easily understood how to use the product.,Neutral,0.759322,0.590659
10397,Respondent #45,Design - I had no trouble installing the product.,Strongly Agree,0.002687,0.067867
10398,Respondent #45,"Design - The product's design is unintuitive.",Agree,0.654388,0.613347
10399,Respondent #45,Quality - The product was durable.,Agree,0.841657,0.723932
10400,Respondent #45,Quality - The product was free from scratches.,Disagree,0.619489,0.010638
10401,Respondent #45,Quality - The product is deformed.,Neutral,0.316331,0.523598
10402,Respondent #45,Pricing - The product is affordable.,Neutral,0.502201,0.6301
10403,Respondent #45,Pricing - The product saves me valuable time.,Agree,0.326098,0.710084
10404,Respondent #45,Pricing - The product saves me valuable effort.,Disagree,0.524569,0.919179
10405,Respondent #46,Design - I easily understood how to use the product.,Disagree,0.5852,0.53859
10406,Respondent #46,Design - I had no trouble installing the product.,Strongly Agree,0.917006,0.918674
10407,Respondent #46,"Design - The product's design is unintuitive.",Disagree,0.771539,0.549665
10408,Respondent #46,Quality - The product was durable.,Strongly Agree,0.688043,0.005701
10409,Respondent #46,Quality - The product was free from scratches.,Neutral,0.165793,0.576168
10410,Respondent #46,Quality - The product is deformed.,Strongly Agree,0.718419,0.919508
10411,Respondent #46,Pricing - The product is affordable.,Strongly Disagree,0.67205,0.078433
10412,Respondent #46,Pricing - The product saves me valuable time.,Neutral,0.189822,0.667977
10413,Respondent #46,Pricing - The product saves me valuable effort.,Disagree,0.138011,0.854246
10414,Respondent #47,Design - I easily understood how to use the product.,Strongly Disagree,0.812458,0.202307
10415,Respondent #47,Design - I had no trouble installing the product.,Strongly Agree,0.052049,0.400702
10416,Respondent #47,"Design - The product's design is unintuitive.",Neutral,0.896667,0.005134
10417,Respondent #47,Quality - The product was durable.,Neutral,0.86479,0.321722
10418,Respondent #47,Quality - The product was free from scratches.,Strongly Disagree,0.927233,0.132083
10419,Respondent #47,Quality - The product is deformed.,Agree,0.849414,0.574679
10420,Respondent #47,Pricing - The product is affordable.,Strongly Disagree,0.748597,0.10608
10421,Respondent #47,Pricing - The product saves me valuable time.,Agree,0.804658,0.329286
10422,Respondent #47,Pricing - The product saves me valuable effort.,Strongly Disagree,0.209974,0.316646
10423,Respondent #48,Design - I easily understood how to use the product.,Disagree,0.510059,0.751095
10424,Respondent #48,Design - I had no trouble installing the product.,Neutral,0.540672,0.306912
10425,Respondent #48,"Design - The product's design is unintuitive.",Disagree,0.463386,0.332785
10426,Respondent #48,Quality - The product was durable.,Agree,0.643097,0.922905
10427,Respondent #48,Quality - The product was free from scratches.,Neutral,0.009062,0.169872
10428,Respondent #48,Quality - The product is deformed.,Neutral,0.53946,0.773376
10429,Respondent #48,Pricing - The product is affordable.,Strongly Disagree,0.466848,0.519229
10430,Respondent #48,Pricing - The product saves me valuable time.,Strongly Agree,0.9564,0.222636
10431,Respondent #48,Pricing - The product saves me valuable effort.,Disagree,0.126558,0.724509
10432,Respondent #49,Design - I easily understood how to use the product.,Disagree,0.378351,0.732629
10433,Respondent #49,Design - I had no trouble installing the product.,Neutral,0.889487,0.582306
10434,Respondent #49,"Design - The product's design is unintuitive.",Neutral,0.608668,0.070407
10435,Respondent #49,Quality - The product was durable.,Strongly Agree,0.52793,0.252673
10436,Respondent #49,Quality - The product was free from scratches.,Disagree,0.162993,0.760179
10437,Respondent #49,Quality - The product is deformed.,Disagree,0.036115,0.817444
10438,Respondent #49,Pricing - The product is affordable.,Disagree,0.384032,0.411284
10439,Respondent #49,Pricing - The product saves me valuable time.,Neutral,0.457208,0.329653
10440,Respondent #49,Pricing - The product saves me valuable effort.,Disagree,0.216663,0.132539
10441,Respondent #50,Design - I easily understood how to use the product.,Strongly Disagree,0.712286,0.409232
10442,Respondent #50,Design - I had no trouble installing the product.,Agree,0.512328,0.59675
10443,Respondent #50,"Design - The product's design is unintuitive.",Neutral,0.226454,0.991543
10444,Respondent #50,Quality - The product was durable.,Strongly Agree,0.853894,0.69851
10445,Respondent #50,Quality - The product was free from scratches.,Neutral,0.979617,0.775722
10446,Respondent #50,Quality - The product is deformed.,Agree,0.634465,0.285705
10447,Respondent #50,Pricing - The product is affordable.,Strongly Disagree,0.917418,0.05725
10448,Respondent #50,Pricing - The product saves me valuable time.,Neutral,0.373484,0.433518
10449,Respondent #50,Pricing - The product saves me valuable effort.,Disagree,0.969844,0.564592
10450,Respondent #51,Design - I easily understood how to use the product.,Neutral,0.48127,0.413721
10451,Respondent #51,Design - I had no trouble installing the product.,Agree,0.445457,0.371715
10452,Respondent #51,"Design - The product's design is unintuitive.",Neutral,0.715744,0.262363
10453,Respondent #51,Quality - The product was durable.,Strongly Agree,0.463967,0.272769
10454,Respondent #51,Quality - The product was free from scratches.,Neutral,0.664169,0.979035
10455,Respondent #51,Quality - The product is deformed.,Neutral,0.139475,0.569386
10456,Respondent #51,Pricing - The product is affordable.,Strongly Disagree,0.630405,0.996388
10457,Respondent #51,Pricing - The product saves me valuable time.,Agree,0.815139,0.064508
10458,Respondent #51,Pricing - The product saves me valuable effort.,Disagree,0.052564,0.691556
10459,Respondent #52,Design - I easily understood how to use the product.,Strongly Disagree,0.416376,0.412432
10460,Respondent #52,Design - I had no trouble installing the product.,Strongly Agree,0.043698,0.809721
10461,Respondent #52,"Design - The product's design is unintuitive.",Disagree,0.321503,0.806147
10462,Respondent #52,Quality - The product was durable.,Agree,0.238862,0.89841
10463,Respondent #52,Quality - The product was free from scratches.,Neutral,0.025719,0.593685
10464,Respondent #52,Quality - The product is deformed.,Neutral,0.196279,0.536174
10465,Respondent #52,Pricing - The product is affordable.,Agree,0.546269,0.816723
10466,Respondent #52,Pricing - The product saves me valuable time.,Agree,0.593066,0.739307
10467,Respondent #52,Pricing - The product saves me valuable effort.,Strongly Disagree,0.269298,0.748548
10468,Respondent #53,Design - I easily understood how to use the product.,Strongly Disagree,0.079327,0.114544
10469,Respondent #53,Design - I had no trouble installing the product.,Strongly Agree,0.952376,0.89831
10470,Respondent #53,"Design - The product's design is unintuitive.",Strongly Disagree,0.327215,0.193917
10471,Respondent #53,Quality - The product was durable.,Strongly Agree,0.467041,0.016554
10472,Respondent #53,Quality - The product was free from scratches.,Neutral,0.845358,0.372633
10473,Respondent #53,Quality - The product is deformed.,Neutral,0.207682,0.253061
10474,Respondent #53,Pricing - The product is affordable.,Agree,0.692509,0.365283
10475,Respondent #53,Pricing - The product saves me valuable time.,Disagree,0.052018,0.80656
10476,Respondent #53,Pricing - The product saves me valuable effort.,Strongly Disagree,0.094068,0.449467
