transaction_date,transaction_hour,location_state,location_city,rewards_number,rewards_member,num_of_items,coupon_flag,discount_amt,order_amt
4/1/2020,5:58 PM,Mississippi,Meridian,245-009-89,true,26,Yes,0.41,$189.73
10/25/2020,5:17 PM,Florida,Sarasota,310-675-35,true,20,,,$127.87
8/24/2020,4:44 PM,Florida,Lake Worth,,,20,Yes,0.33,$190.37
12/19/2019,3:17 PM,Georgia,Atlanta,409-038-19,false,25,,,$83.51
11/19/2019,1:35 PM,Florida,Naples,939-893-25,true,33,,,$119.26
7/9/2020,12:26 PM,Georgia,Atlanta,,,11,Yes,0.19,$66.99
4/10/2020,5:20 PM,Florida,Pensacola,022-908-67,true,8,,,$54.86
8/6/2020,2:25 PM,Florida,Naples,,,7,,,$195.75
10/7/2019,4:25 PM,Florida,Miami,,,13,,,$138.70
3/10/2020,8:36 PM,Florida,Miami,296-078-51,true,18,,,$132.18
5/25/2020,11:02 AM,Florida,Miami,,,32,,,$204.17
9/1/2020,11:37 AM,Alabama,Huntsville,,,9,,,$60.31
1/19/2020,12:43 PM,Florida,Miami,,,29,,,$148.25
10/9/2020,3:39 PM,Florida,Hialeah,,,11,,,$99.72
8/2/2020,12:29 PM,Alabama,Huntsville,,,32,,,$80.01
7/30/2020,7:43 PM,Florida,Palm Bay,,,25,,,$167.16
12/20/2019,4:52 PM,Florida,Tampa,177-704-12,true,31,,,$214.58
8/31/2020,3:22 PM,Alabama,Birmingham,,,31,,,$97.49
3/21/2020,6:25 PM,South Carolina,Greenville,,,30,,,$165.48
9/10/2020,6:49 PM,Florida,Miami,,,32,,,$161.81
1/28/2020,7:12 PM,Florida,Spring Hill,527-730-22,false,7,,,$81.56
10/26/2020,4:47 PM,Florida,Miami,753-744-27,true,16,Yes,0.14,$114.07
5/23/2020,7:31 PM,Mississippi,Columbus,507-216-98,true,8,,,$35.14
6/26/2020,6:30 PM,Florida,Miami,996-651-07,true,14,,,$206.15
12/2/2019,2:21 PM,Georgia,Atlanta,168-026-39,true,6,Yes,0.18,$130.45
2/26/2020,2:27 PM,Florida,Miami,017-249-40,true,24,,,$40.07
10/27/2020,11:41 AM,Mississippi,Biloxi,134-588-33,false,19,,,$165.27
10/20/2020,6:51 PM,South Carolina,Columbia,184-319-69,true,25,Yes,0.28,$42.09
8/11/2020,1:09 PM,Florida,Hollywood,795-879-20,true,12,,,$72.62
10/1/2019,5:46 PM,Georgia,Albany,993-974-19,true,6,,,$146.44
11/24/2019,7:30 PM,South Carolina,Charleston,,,20,,,$67.08
2/7/2020,11:34 AM,Georgia,Atlanta,546-944-25,false,34,,,$213.58
9/24/2020,2:36 PM,Alabama,Mobile,705-976-59,true,27,Yes,0.34,$174.93
2/15/2020,6:28 PM,Alabama,Huntsville,833-283-94,true,19,,,$152.30
11/14/2019,3:21 PM,Florida,Pinellas Park,249-636-92,true,3,,,$179.49
3/1/2020,5:01 PM,Alabama,Birmingham,263-518-66,true,16,,,$201.96
2/15/2020,11:55 AM,Florida,Boca Raton,564-695-37,false,4,,,$48.77
5/3/2020,8:58 PM,Georgia,Macon,240-762-48,false,28,,,$235.06
10/8/2020,4:51 PM,Georgia,Atlanta,990-618-66,false,21,Yes,0.39,$216.33
10/10/2020,6:28 PM,Florida,Vero Beach,028-509-46,true,14,Yes,0.12,$74.19
5/4/2020,1:42 PM,Georgia,Savannah,744-517-41,false,11,Yes,0.21,$218.24
6/26/2020,3:37 PM,Alabama,Mobile,506-872-70,true,19,,,$214.06
8/24/2020,2:31 PM,Alabama,Birmingham,,,14,Yes,0.45,$102.55
2/6/2020,8:56 PM,Florida,Palm Bay,,,31,,,$140.89
7/8/2020,12:16 PM,Florida,Sarasota,204-327-70,false,10,Yes,0.27,$220.12
9/9/2020,1:40 PM,Florida,Ocala,,,21,,,$198.57
2/16/2020,11:42 AM,Florida,Fort Lauderdale,,,18,,,$207.67
11/13/2019,2:42 PM,Mississippi,Columbus,,,12,,,$69.33
9/1/2020,2:02 PM,Florida,Miami,618-876-64,false,14,Yes,0.14,$211.28
10/2/2019,4:27 PM,Georgia,Atlanta,139-214-21,true,25,,,$129.85
9/26/2020,7:56 PM,Florida,Ocala,,,5,,,$113.04
5/27/2020,3:02 PM,Florida,Largo,,,15,,,$206.71
2/26/2020,4:21 PM,Georgia,Atlanta,291-484-76,false,9,,,$133.21
12/19/2019,11:42 AM,South Carolina,Charleston,,,17,,,$232.90
8/8/2020,1:02 PM,Georgia,Duluth,275-460-78,true,22,,,$208.91
2/14/2020,7:01 PM,Alabama,Montgomery,,,11,,,$181.17
1/24/2020,5:29 PM,Florida,Miami Beach,594-808-96,false,10,,,$167.58
3/6/2020,11:26 AM,Florida,Vero Beach,723-284-62,true,33,,,$141.65
2/16/2020,3:15 PM,Florida,Spring Hill,017-854-59,false,25,,,$20.82
5/15/2020,3:11 PM,Georgia,Athens,,,20,,,$219.47
8/22/2020,6:44 PM,Georgia,Savannah,,,3,,,$123.99
6/4/2020,1:33 PM,Florida,Miami,865-191-20,true,34,,,$173.26
1/9/2020,2:09 PM,Georgia,Atlanta,,,28,,,$37.79
8/30/2020,5:46 PM,Georgia,Marietta,289-825-59,true,9,,,$31.88
1/29/2020,8:22 PM,Georgia,Atlanta,563-049-77,true,5,Yes,0.15,$200.66
6/19/2020,8:03 PM,Alabama,Tuscaloosa,,,12,,,$205.77
1/3/2020,6:22 PM,Georgia,Atlanta,,,11,Yes,0.37,$185.29
2/24/2020,11:56 AM,Alabama,Mobile,911-755-83,true,23,,,$191.65
9/13/2020,12:58 PM,Florida,Panama City,441-309-97,false,6,,,$154.88
10/3/2019,7:41 PM,Alabama,Montgomery,980-371-79,false,7,Yes,0.22,$185.05
3/18/2020,11:09 AM,Georgia,Atlanta,166-420-91,true,20,,,$70.90
3/16/2020,6:10 PM,Florida,Winter Haven,313-523-39,true,3,,,$28.99
6/20/2020,11:05 AM,South Carolina,Greenville,,,14,,,$63.66
4/26/2020,4:51 PM,Florida,Clearwater,,,11,,,$36.91
5/20/2020,5:19 PM,Florida,Naples,,,14,,,$133.39
11/27/2019,1:43 PM,Florida,Tampa,464-338-76,true,5,Yes,0.14,$62.49
9/16/2020,5:56 PM,Florida,Fort Lauderdale,475-032-18,false,26,Yes,0.15,$210.40
6/19/2020,3:29 PM,Florida,Jacksonville,,,4,Yes,0.34,$183.01
3/6/2020,1:46 PM,Alabama,Birmingham,920-412-96,true,23,,,$100.44
3/14/2020,8:30 PM,Alabama,Birmingham,232-311-27,true,22,,,$70.61
4/16/2020,1:51 PM,Mississippi,Jackson,,,10,,,$106.72
7/15/2020,11:27 AM,Florida,Clearwater,159-495-99,true,9,,,$190.17
4/29/2020,3:23 PM,Alabama,Birmingham,637-090-15,false,32,,,$232.26
7/24/2020,6:06 PM,Florida,Saint Petersburg,969-782-99,true,6,,,$23.22
4/6/2020,6:52 PM,South Carolina,Greenville,616-549-76,true,18,,,$22.30
2/21/2020,6:16 PM,Florida,Largo,908-609-49,true,18,,,$32.34
1/3/2020,5:56 PM,Alabama,Birmingham,,,6,,,$21.61
2/1/2020,1:59 PM,Florida,Daytona Beach,143-197-11,false,23,,,$169.78
1/20/2020,12:26 PM,Mississippi,Jackson,,,24,,,$76.70
3/13/2020,8:12 PM,Florida,Orlando,,,9,Yes,0.17,$36.07
2/8/2020,12:07 PM,Florida,Melbourne,533-255-17,false,33,,,$48.62
2/16/2020,8:30 PM,Georgia,Atlanta,,,3,,,$225.54
2/20/2020,3:53 PM,Florida,Fort Myers,237-278-23,true,22,Yes,0.34,$205.50
8/4/2020,5:32 PM,Alabama,Huntsville,,,19,,,$104.18
5/6/2020,1:10 PM,Florida,Fort Pierce,,,20,,,$64.06
6/19/2020,12:54 PM,Florida,Fort Myers,452-453-49,true,25,Yes,0.11,$64.79
9/21/2020,1:18 PM,Florida,Tallahassee,194-082-33,true,14,,,$28.58
3/25/2020,3:12 PM,Alabama,Birmingham,,,12,,,$97.23
3/12/2020,5:00 PM,Florida,Miami,367-640-34,false,12,,,$120.27
1/8/2020,8:43 PM,Florida,Jacksonville,212-325-92,false,11,,,$180.18
4/27/2020,6:10 PM,Alabama,Birmingham,,,5,,,$93.87
10/19/2020,8:09 PM,Florida,Naples,024-491-27,true,13,Yes,0.12,$128.40
11/15/2019,2:52 PM,Florida,Lehigh Acres,,,5,,,$212.14
1/18/2020,6:47 PM,South Carolina,Greenville,,,31,,,$22.40
11/5/2019,11:00 AM,Florida,Orlando,278-608-16,true,5,,,$48.03
12/15/2019,12:38 PM,Florida,Jacksonville,,,28,Yes,0.24,$205.09
10/9/2019,4:53 PM,Florida,Punta Gorda,,,16,Yes,0.44,$123.95
8/23/2020,1:00 PM,Florida,Miami,,,15,,,$157.01
11/8/2019,11:19 AM,Florida,Saint Augustine,,,26,Yes,0.37,$112.58
1/8/2020,1:22 PM,Florida,Tampa,669-459-55,false,21,,,$224.44
8/25/2020,6:36 PM,Florida,Spring Hill,387-104-51,false,16,Yes,0.18,$117.81
4/17/2020,8:03 PM,Georgia,Atlanta,573-878-63,true,18,,,$228.09
7/13/2020,8:50 PM,Georgia,Augusta,,,16,,,$49.49
7/21/2020,12:55 PM,Georgia,Atlanta,,,11,,,$178.71
3/12/2020,8:18 PM,Florida,Miami,946-112-64,true,4,,,$74.62
5/8/2020,11:22 AM,Alabama,Montgomery,619-705-39,true,13,,,$126.57
10/12/2019,3:57 PM,Georgia,Augusta,115-664-55,true,27,,,$66.70
9/2/2020,1:36 PM,Alabama,Mobile,,,30,,,$221.85
6/5/2020,11:25 AM,Florida,Fort Pierce,,,28,,,$41.43
10/8/2020,5:54 PM,Florida,Bradenton,,,17,Yes,0.27,$146.86
12/23/2019,3:48 PM,Florida,Fort Lauderdale,356-559-84,false,4,,,$40.54
7/18/2020,1:19 PM,Alabama,Mobile,,,14,Yes,0.31,$82.82
7/21/2020,12:12 PM,Florida,Tallahassee,103-341-48,true,20,,,$209.29
5/22/2020,5:43 PM,South Carolina,Columbia,,,19,,,$123.98
5/14/2020,3:49 PM,Florida,Melbourne,678-811-25,true,23,,,$98.64
10/9/2020,6:24 PM,Florida,Miami,,,19,,,$234.57
8/3/2020,11:34 AM,Florida,Miami,287-782-98,true,26,Yes,0.48,$112.04
6/9/2020,11:03 AM,Alabama,Huntsville,,,9,,,$178.16
2/2/2020,6:10 PM,Georgia,Norcross,,,17,,,$103.56
3/2/2020,6:00 PM,Georgia,Savannah,,,33,,,$40.56
10/10/2020,8:30 PM,Florida,Naples,,,4,,,$159.43
7/21/2020,2:19 PM,Florida,Tampa,,,22,,,$92.55
10/10/2019,12:30 PM,Florida,Gainesville,762-159-85,true,4,Yes,0.26,$78.24
11/13/2019,3:59 PM,Florida,Jacksonville,,,29,Yes,0.2,$24.73
4/21/2020,4:20 PM,Florida,Saint Petersburg,921-523-80,true,14,,,$227.65
11/22/2019,8:02 PM,South Carolina,Florence,207-125-18,true,8,Yes,0.31,$199.94
8/15/2020,11:16 AM,Florida,Saint Petersburg,128-811-28,true,5,Yes,0.26,$74.10
12/19/2019,8:17 PM,Georgia,Columbus,791-201-59,false,31,,,$133.62
4/25/2020,2:42 PM,Georgia,Alpharetta,,,21,Yes,0.12,$139.44
1/20/2020,8:42 PM,Florida,Tampa,223-682-20,false,4,Yes,0.18,$133.84
4/1/2020,8:43 PM,Florida,Gainesville,,,11,,,$97.78
5/27/2020,5:33 PM,Florida,Saint Petersburg,207-525-56,false,7,Yes,0.11,$171.27
3/13/2020,4:18 PM,Florida,Jacksonville,,,32,,,$94.89
11/18/2019,7:23 PM,Alabama,Birmingham,,,30,Yes,0.16,$127.01
11/5/2019,2:24 PM,Florida,Miami,739-478-71,false,19,,,$44.43
5/11/2020,11:45 AM,Florida,West Palm Beach,,,3,,,$89.12
8/23/2020,6:05 PM,Alabama,Montgomery,276-447-59,false,20,,,$199.95
2/4/2020,2:39 PM,Florida,Boca Raton,597-044-59,false,25,Yes,0.32,$169.40
10/24/2020,11:07 AM,Alabama,Montgomery,,,14,Yes,0.45,$58.41
12/13/2019,2:29 PM,Georgia,Atlanta,584-938-60,false,11,,,$25.02
7/24/2020,3:33 PM,Georgia,Atlanta,263-404-77,false,29,,,$92.75
3/6/2020,12:36 PM,Florida,Fort Lauderdale,,,28,,,$112.91
2/29/2020,4:01 PM,Florida,Orlando,222-373-25,true,16,,,$49.33
5/6/2020,11:24 AM,Florida,Clearwater,286-532-99,false,33,,,$162.98
8/21/2020,6:08 PM,Alabama,Mobile,650-580-02,true,11,,,$191.99
4/2/2020,6:03 PM,Florida,Naples,,,28,,,$19.63
1/29/2020,8:29 PM,South Carolina,Columbia,396-095-98,false,15,,,$51.76
6/5/2020,6:17 PM,South Carolina,Columbia,647-039-64,false,19,Yes,0.15,$63.04
5/12/2020,2:11 PM,Florida,Clearwater,,,26,Yes,0.27,$164.49
10/16/2019,2:46 PM,Mississippi,Jackson,074-179-60,true,22,,,$131.69
6/29/2020,7:08 PM,South Carolina,Anderson,,,5,Yes,0.4,$217.90
3/31/2020,1:05 PM,Florida,West Palm Beach,637-762-43,false,23,,,$64.01
6/21/2020,4:53 PM,Florida,Jacksonville,578-048-76,false,10,,,$20.07
7/3/2020,11:42 AM,Florida,Bradenton,334-130-31,false,24,,,$209.73
10/9/2019,2:25 PM,Florida,Fort Myers,286-188-18,true,28,,,$122.79
2/15/2020,11:18 AM,South Carolina,Aiken,,,10,,,$164.04
7/20/2020,7:14 PM,Florida,Fort Lauderdale,468-629-38,true,32,,,$212.55
10/12/2020,1:40 PM,Florida,Daytona Beach,,,24,,,$227.32
5/19/2020,11:57 AM,Florida,Pensacola,,,5,,,$23.24
3/1/2020,7:18 PM,Florida,Panama City,,,5,,,$94.58
9/21/2020,12:42 PM,Florida,Jacksonville,,,15,,,$219.68
2/11/2020,11:28 AM,Alabama,Birmingham,,,9,,,$157.89
12/31/2019,12:09 PM,Georgia,Columbus,684-340-02,true,8,,,$84.30
10/29/2019,12:22 PM,Florida,Hollywood,583-227-12,true,21,,,$98.30
2/24/2020,1:06 PM,Florida,Naples,228-997-32,false,27,Yes,0.3,$195.65
8/29/2020,5:23 PM,Florida,Tallahassee,,,34,,,$21.50
5/26/2020,4:45 PM,Georgia,Atlanta,,,21,Yes,0.44,$140.38
4/14/2020,6:02 PM,Florida,Fort Lauderdale,,,11,,,$88.03
10/5/2019,2:08 PM,Florida,Boca Raton,395-761-39,true,9,,,$113.76
10/16/2019,5:15 PM,Alabama,Montgomery,,,24,,,$105.07
10/27/2019,3:02 PM,Mississippi,Jackson,,,18,,,$63.47
10/14/2020,2:43 PM,Georgia,Savannah,461-141-44,false,12,,,$228.45
11/12/2019,3:41 PM,Florida,Cape Coral,001-316-71,true,33,,,$160.66
1/6/2020,12:28 PM,Florida,Port Charlotte,237-583-57,true,27,,,$123.94
2/26/2020,4:34 PM,Florida,Naples,,,23,,,$28.90
4/10/2020,3:46 PM,Alabama,Huntsville,831-105-49,true,31,,,$62.59
4/12/2020,11:42 AM,Georgia,Lawrenceville,770-083-65,true,15,,,$41.43
10/30/2020,6:06 PM,Florida,Miami,161-910-51,false,15,,,$107.60
10/27/2019,7:32 PM,Alabama,Birmingham,,,28,,,$165.50
1/17/2020,1:54 PM,Georgia,Decatur,342-016-62,true,33,,,$91.62
6/13/2020,6:29 PM,Florida,Tampa,381-359-54,true,11,Yes,0.41,$123.17
12/25/2019,6:51 PM,Florida,Clearwater,,,5,,,$120.17
10/4/2019,4:53 PM,Florida,Seminole,224-705-38,true,16,Yes,0.27,$53.97
5/26/2020,5:14 PM,Florida,Bradenton,,,34,,,$151.84
11/9/2019,4:21 PM,Florida,Sarasota,,,3,Yes,0.24,$173.33
9/9/2020,8:21 PM,Florida,Pensacola,734-316-57,false,16,Yes,0.38,$228.05
12/16/2019,5:44 PM,Florida,Tampa,,,5,Yes,0.12,$157.80
1/11/2020,8:21 PM,Florida,Fort Lauderdale,202-932-42,true,19,,,$185.82
1/14/2020,2:26 PM,South Carolina,Charleston,639-059-31,false,32,Yes,0.48,$110.69
9/5/2020,8:32 PM,South Carolina,Columbia,665-634-92,true,11,Yes,0.38,$190.87
11/7/2019,11:44 AM,Alabama,Montgomery,423-836-10,true,4,Yes,0.18,$231.82
9/29/2020,2:33 PM,Florida,Tampa,,,17,,,$31.17
8/17/2020,3:29 PM,Florida,Zephyrhills,,,32,,,$204.20
6/24/2020,5:48 PM,Mississippi,Jackson,157-745-31,true,14,Yes,0.36,$92.90
10/13/2019,5:43 PM,Florida,Fort Lauderdale,917-361-00,true,10,Yes,0.44,$179.84
10/25/2020,6:09 PM,Alabama,Anniston,620-594-82,false,22,,,$122.15
10/9/2019,12:49 PM,Florida,Fort Lauderdale,,,13,,,$173.88
8/31/2020,12:00 PM,Alabama,Mobile,785-784-22,true,26,,,$76.92
4/15/2020,3:42 PM,Alabama,Anniston,,,28,Yes,0.34,$78.64
9/2/2020,5:01 PM,South Carolina,Columbia,,,32,,,$90.52
5/18/2020,11:39 AM,Florida,Miami,637-798-25,false,30,,,$30.18
8/12/2020,5:38 PM,Florida,Fort Lauderdale,,,14,Yes,0.13,$178.05
3/26/2020,2:44 PM,Florida,Gainesville,822-040-06,false,31,Yes,0.23,$222.03
3/10/2020,3:09 PM,Georgia,Atlanta,114-782-28,true,22,,,$181.86
6/27/2020,12:11 PM,Alabama,Mobile,,,14,,,$233.75
10/2/2020,2:51 PM,Georgia,Atlanta,849-456-84,false,17,Yes,0.23,$214.89
11/26/2019,5:10 PM,Florida,Seminole,,,12,,,$118.86
11/22/2019,4:09 PM,Florida,Lakeland,116-957-24,true,13,,,$209.21
1/17/2020,3:25 PM,Florida,Miami,631-227-87,true,15,,,$83.38
1/17/2020,8:27 PM,Florida,Saint Petersburg,050-796-20,false,13,,,$180.43
3/26/2020,4:55 PM,Georgia,Marietta,,,8,,,$160.74
4/3/2020,3:52 PM,Florida,Gainesville,299-645-71,false,27,Yes,0.31,$198.61
10/11/2019,8:20 PM,Georgia,Atlanta,921-576-22,true,16,,,$68.02
8/12/2020,6:17 PM,Florida,Miami,,,8,,,$234.97
1/18/2020,11:33 AM,South Carolina,Anderson,,,34,,,$49.77
10/2/2019,11:08 AM,South Carolina,Charleston,,,10,,,$40.12
2/13/2020,3:45 PM,Florida,Sarasota,,,34,,,$73.71
7/15/2020,1:39 PM,Florida,Pensacola,019-641-11,false,25,,,$228.13
5/13/2020,1:20 PM,Florida,Orlando,210-792-80,true,11,,,$70.31
3/22/2020,11:29 AM,South Carolina,Charleston,,,27,Yes,0.32,$226.86
3/8/2020,7:13 PM,Florida,Fort Lauderdale,,,21,,,$111.58
3/23/2020,8:52 PM,Georgia,Atlanta,893-069-12,true,5,,,$213.93
6/9/2020,7:03 PM,Florida,Sarasota,813-514-56,true,34,,,$140.69
10/5/2020,3:00 PM,Florida,Lake Worth,688-370-23,false,34,,,$234.67
7/18/2020,1:18 PM,Florida,Tampa,783-223-01,true,22,,,$63.99
3/8/2020,1:30 PM,Florida,Seminole,227-652-18,true,6,Yes,0.24,$213.61
1/9/2020,2:43 PM,Florida,Tallahassee,763-525-12,false,11,,,$42.77
11/17/2019,7:29 PM,Florida,Orlando,,,28,,,$34.45
1/1/2020,11:34 AM,Florida,Jacksonville,890-746-84,false,3,,,$163.18
12/19/2019,4:28 PM,Georgia,Decatur,,,34,Yes,0.17,$65.89
7/9/2020,2:02 PM,Georgia,Macon,463-066-71,false,16,,,$160.19
2/27/2020,11:22 AM,Mississippi,Biloxi,,,8,,,$149.78
8/30/2020,8:48 PM,South Carolina,Columbia,,,31,,,$155.51
8/8/2020,7:19 PM,Florida,Delray Beach,,,31,,,$146.54
11/13/2019,3:17 PM,Alabama,Tuscaloosa,,,11,,,$231.09
5/3/2020,8:26 PM,Georgia,Atlanta,056-924-90,false,14,,,$219.35
2/24/2020,6:24 PM,Alabama,Huntsville,,,21,Yes,0.15,$83.52
3/21/2020,6:36 PM,Georgia,Atlanta,519-662-63,false,7,,,$45.80
4/18/2020,4:28 PM,Florida,Bradenton,,,13,,,$141.30
10/1/2020,2:10 PM,Alabama,Gadsden,,,12,,,$120.21
9/25/2020,7:33 PM,Georgia,Augusta,,,5,,,$99.94
11/15/2019,1:00 PM,Alabama,Birmingham,,,9,Yes,0.13,$45.23
1/15/2020,1:33 PM,Alabama,Tuscaloosa,764-734-64,false,13,,,$37.23
5/9/2020,5:18 PM,Florida,Orlando,,,24,,,$231.65
7/30/2020,8:37 PM,Florida,Hollywood,553-964-76,false,18,Yes,0.39,$53.02
10/21/2020,2:40 PM,Georgia,Marietta,214-708-22,false,34,,,$232.25
12/26/2019,1:35 PM,Florida,Miami,,,34,,,$138.15
7/26/2020,12:29 PM,Georgia,Atlanta,228-137-02,false,6,,,$164.01
3/26/2020,12:40 PM,Florida,Jacksonville,,,10,Yes,0.16,$83.60
12/21/2019,7:49 PM,Georgia,Atlanta,,,19,,,$25.37
4/6/2020,7:25 PM,South Carolina,Anderson,457-586-66,false,3,,,$179.15
5/22/2020,5:44 PM,Florida,Port Charlotte,,,22,,,$188.59
10/30/2020,6:46 PM,Georgia,Atlanta,883-173-53,false,15,,,$226.70
10/4/2020,4:22 PM,Florida,Miami,,,28,,,$139.00
6/16/2020,11:13 AM,Georgia,Atlanta,665-051-81,false,25,,,$23.82
4/10/2020,2:18 PM,Georgia,Columbus,299-863-12,false,15,,,$30.98
8/6/2020,7:19 PM,Florida,Panama City,828-010-50,true,17,,,$222.50
6/24/2020,7:15 PM,Florida,Tampa,,,34,Yes,0.24,$42.44
5/23/2020,7:07 PM,Georgia,Columbus,,,31,,,$134.30
7/5/2020,7:37 PM,Florida,Saint Augustine,210-074-15,false,3,Yes,0.45,$198.28
3/15/2020,6:31 PM,Florida,Pensacola,,,15,,,$80.55
8/5/2020,6:40 PM,Alabama,Birmingham,,,6,,,$99.65
2/16/2020,5:21 PM,Alabama,Montgomery,401-159-45,true,34,,,$208.20
3/6/2020,2:01 PM,Florida,Ocala,,,12,Yes,0.31,$123.95
1/29/2020,6:54 PM,Florida,Ocala,657-314-07,true,14,Yes,0.39,$68.56
5/21/2020,3:54 PM,Georgia,Atlanta,499-632-33,true,26,,,$194.79
1/22/2020,2:53 PM,Florida,Pompano Beach,,,8,Yes,0.35,$122.56
7/21/2020,8:54 PM,Florida,Lehigh Acres,322-704-27,false,23,,,$105.62
7/10/2020,3:59 PM,Florida,Daytona Beach,,,6,,,$197.72
3/25/2020,8:12 PM,Florida,Miami,,,34,Yes,0.22,$114.13
4/29/2020,4:27 PM,Georgia,Marietta,938-483-34,false,12,Yes,0.4,$215.38
11/24/2019,2:03 PM,Alabama,Birmingham,187-729-25,false,21,,,$198.45
11/19/2019,8:16 PM,Florida,Orlando,,,3,,,$30.51
6/18/2020,6:59 PM,South Carolina,Columbia,716-493-54,true,33,,,$72.67
3/27/2020,6:15 PM,Georgia,Macon,864-575-10,true,8,,,$22.42
2/26/2020,1:56 PM,Alabama,Birmingham,,,13,,,$58.73
9/28/2020,5:02 PM,Florida,Port Saint Lucie,276-456-63,true,27,,,$192.99
1/12/2020,11:11 AM,Georgia,Duluth,043-160-32,false,14,,,$181.49
3/22/2020,2:07 PM,Georgia,Alpharetta,,,29,Yes,0.42,$228.16
6/13/2020,4:14 PM,South Carolina,Greenville,,,13,Yes,0.25,$141.85
1/10/2020,12:19 PM,South Carolina,Spartanburg,460-048-12,false,13,,,$38.23
3/5/2020,4:00 PM,South Carolina,Spartanburg,819-551-14,true,24,,,$204.01
2/13/2020,7:18 PM,Florida,Lehigh Acres,758-918-09,false,12,,,$105.61
3/16/2020,5:00 PM,Florida,Tallahassee,844-941-58,false,3,,,$48.44
4/8/2020,12:27 PM,Alabama,Anniston,,,4,,,$61.77
10/19/2020,4:41 PM,Georgia,Gainesville,123-712-02,true,12,,,$103.11
9/28/2020,5:28 PM,Georgia,Savannah,628-429-63,true,15,Yes,0.44,$148.36
8/20/2020,1:50 PM,Georgia,Savannah,219-290-99,true,8,,,$20.80
2/13/2020,8:06 PM,Florida,Boynton Beach,956-561-81,true,11,Yes,0.34,$159.49
5/18/2020,6:34 PM,Florida,Cape Coral,520-257-32,false,24,,,$85.84
12/21/2019,12:04 PM,Florida,Tampa,,,31,,,$28.07
1/24/2020,2:22 PM,Florida,Miami,493-310-30,true,31,Yes,0.36,$204.00
6/8/2020,2:59 PM,Florida,Miami,,,31,Yes,0.36,$39.18
9/13/2020,12:34 PM,Florida,Miami,319-472-87,true,4,Yes,0.43,$178.00
6/21/2020,8:59 PM,Florida,Orlando,,,5,,,$231.58
10/22/2020,5:00 PM,Florida,Clearwater,,,25,,,$29.86
10/5/2019,7:37 PM,Georgia,Decatur,,,24,,,$164.44
12/30/2019,1:06 PM,Florida,Zephyrhills,409-234-37,true,14,,,$34.39
2/5/2020,1:14 PM,Florida,Orlando,749-733-60,false,32,,,$71.09
10/20/2019,4:39 PM,Florida,Melbourne,,,12,Yes,0.12,$155.53
10/5/2020,3:09 PM,Georgia,Augusta,080-945-82,true,24,,,$45.94
5/8/2020,12:14 PM,Florida,Fort Pierce,891-224-60,false,13,Yes,0.31,$83.10
10/20/2020,3:49 PM,Georgia,Atlanta,022-003-21,false,14,,,$224.93
4/13/2020,7:49 PM,Florida,Lehigh Acres,,,33,Yes,0.33,$112.88
10/16/2019,7:32 PM,Alabama,Montgomery,,,10,,,$127.84
10/13/2020,12:16 PM,Florida,Tallahassee,130-361-34,true,30,,,$72.50
11/22/2019,6:19 PM,Florida,Tallahassee,234-780-51,true,18,Yes,0.37,$91.18
4/22/2020,2:23 PM,South Carolina,Florence,,,21,Yes,0.49,$147.00
3/8/2020,11:53 AM,Florida,Delray Beach,,,26,,,$106.51
10/13/2019,1:59 PM,Florida,Brooksville,323-751-26,true,21,,,$200.07
4/10/2020,6:20 PM,Florida,Saint Petersburg,299-144-82,false,9,,,$43.19
11/13/2019,12:37 PM,Georgia,Columbus,007-582-91,true,34,,,$122.78
8/23/2020,11:17 AM,Georgia,Atlanta,564-040-58,false,14,,,$123.23
2/12/2020,5:05 PM,Florida,Port Saint Lucie,154-975-77,false,27,,,$132.34
1/23/2020,6:37 PM,Florida,Miami,,,12,,,$216.21
7/24/2020,4:03 PM,Georgia,Atlanta,,,15,,,$65.65
10/21/2019,11:07 AM,Florida,Miami,312-696-51,true,28,,,$77.82
6/1/2020,8:29 PM,Mississippi,Jackson,883-525-98,false,10,,,$91.88
6/7/2020,3:01 PM,Alabama,Huntsville,,,18,,,$38.41
3/7/2020,3:50 PM,Georgia,Atlanta,880-415-55,false,16,,,$21.02
2/25/2020,4:32 PM,Florida,Fort Lauderdale,367-815-64,false,14,Yes,0.11,$153.21
3/19/2020,4:08 PM,Georgia,Gainesville,,,24,,,$220.76
7/21/2020,2:15 PM,Florida,Pompano Beach,340-240-33,false,26,,,$79.40
5/2/2020,7:09 PM,Florida,Seminole,,,11,,,$107.50
4/18/2020,4:46 PM,Florida,Fort Pierce,,,14,,,$125.34
8/24/2020,8:29 PM,Georgia,Atlanta,,,3,,,$51.58
10/26/2019,7:22 PM,Alabama,Birmingham,165-599-80,true,28,,,$195.78
2/22/2020,11:08 AM,Alabama,Huntsville,247-999-19,true,21,,,$135.18
1/17/2020,2:59 PM,Georgia,Atlanta,,,27,,,$114.15
8/2/2020,11:38 AM,South Carolina,Greenville,116-014-60,false,32,,,$194.72
8/31/2020,12:40 PM,Florida,Cape Coral,488-819-96,false,4,Yes,0.14,$69.23
1/29/2020,2:56 PM,Alabama,Mobile,299-536-92,true,28,,,$134.35
2/6/2020,12:40 PM,Georgia,Savannah,,,31,,,$124.30
6/2/2020,12:57 PM,Alabama,Montgomery,,,13,,,$131.94
4/12/2020,4:28 PM,Florida,Tampa,232-357-34,true,4,,,$48.47
