Entity,Fuel,Year,TWh
Kazakhstan,Coal,2000,207.46405
Kazakhstan,Coal,2001,259.34784
Kazakhstan,Coal,2002,262.75076
Kazakhstan,Coal,2003,290.11264
Kazakhstan,Coal,2004,309.25217
Kazakhstan,Coal,2005,312.6714
Kazakhstan,Coal,2006,329.56393
Kazakhstan,Coal,2007,362.14423
Kazakhstan,Coal,2008,392.9506
Kazakhstan,Coal,2009,359.7931
Kazakhstan,Coal,2010,388.25568
Kazakhstan,Coal,2011,422.64
Kazakhstan,Coal,2012,440.26526
Kazakhstan,Coal,2013,435.88074
Kazakhstan,Coal,2014,430.71915
Kazakhstan,Coal,2015,318.00595
Kazakhstan,Coal,2016,371.23032
Kazakhstan,Coal,2017,407.11954
Kazakhstan,Coal,2018,423.42175
Kazakhstan,Coal,2019,400.9196
Kazakhstan,Coal,2020,379.28656
Kazakhstan,Coal,2021,389.98877
Kazakhstan,Coal,2022,398.66843
Kuwait,Coal,2000,0.000289872
Kuwait,Coal,2001,0.000756256
Kuwait,Coal,2002,0.003279333
Kuwait,Coal,2003,0.001089872
Kuwait,Coal,2004,0.000985092
Kuwait,Coal,2006,0.027147556
Kuwait,Coal,2007,0.004620305
Kuwait,Coal,2008,0.007815084
Kuwait,Coal,2010,0.044709165
Kuwait,Coal,2011,0.15746082
Kuwait,Coal,2012,0.75596887
Kuwait,Coal,2013,3.1863277
Kuwait,Coal,2014,2.532947
Kuwait,Coal,2015,2.099681
Kuwait,Coal,2016,2.5887494
Kuwait,Coal,2017,1.959468
Kuwait,Coal,2018,2.1999168
Kuwait,Coal,2019,2.019391
Kuwait,Coal,2020,0.3588136
Kuwait,Coal,2021,0.75288326
Kuwait,Coal,2022,1.2527883
Latvia,Coal,2000,1.530508
Latvia,Coal,2001,1.4281639
Latvia,Coal,2002,1.15137
Latvia,Coal,2003,1.0327438
Latvia,Coal,2004,0.78153604
Latvia,Coal,2005,0.94086695
Latvia,Coal,2006,1.008321
Latvia,Coal,2007,1.246736
Latvia,Coal,2008,1.2425
Latvia,Coal,2009,0.9941667
Latvia,Coal,2010,1.2677777
Latvia,Coal,2011,1.2866666
Latvia,Coal,2012,1.0666666
Latvia,Coal,2013,0.845
Latvia,Coal,2014,0.69666666
Latvia,Coal,2015,0.5447222
Latvia,Coal,2016,0.47583333
Latvia,Coal,2017,0.48027778
Latvia,Coal,2018,0.56361115
Latvia,Coal,2019,0.47666666
Latvia,Coal,2020,0.28249997
Latvia,Coal,2021,0.21888888
Latvia,Coal,2022,0.23761277
Lithuania,Coal,2000,1.0734489
Lithuania,Coal,2001,0.9745939
Lithuania,Coal,2002,1.571213
Lithuania,Coal,2003,2.029435
Lithuania,Coal,2004,1.961981
Lithuania,Coal,2005,2.1492238
Lithuania,Coal,2006,2.9191298
Lithuania,Coal,2007,2.901685
Lithuania,Coal,2008,2.462071
Lithuania,Coal,2009,1.9573288
Lithuania,Coal,2010,2.40741
Lithuania,Coal,2011,2.787711
Lithuania,Coal,2012,2.7179308
Lithuania,Coal,2013,3.127307
Lithuania,Coal,2014,2.645825
Lithuania,Coal,2015,2.121312
Lithuania,Coal,2016,2.1492238
Lithuania,Coal,2017,2.3039029
Lithuania,Coal,2018,2.458582
Lithuania,Coal,2019,2.308555
Lithuania,Coal,2020,1.801487
Lithuania,Coal,2021,2.1585279
Lithuania,Coal,2022,2.233781
Luxembourg,Coal,2000,1.2758111
Luxembourg,Coal,2001,1.376992
Luxembourg,Coal,2002,0.85713106
Luxembourg,Coal,2003,0.6582581
Luxembourg,Coal,2004,0.9245849
Luxembourg,Coal,2005,0.90248805
Luxembourg,Coal,2006,1.076938
Luxembourg,Coal,2007,0.9117919
Luxembourg,Coal,2008,0.87108696
Luxembourg,Coal,2009,0.7780469
Luxembourg,Coal,2010,0.77921
Luxembourg,Coal,2011,0.67919195
Luxembourg,Coal,2012,0.62453115
Luxembourg,Coal,2013,0.55707693
Luxembourg,Coal,2014,0.6209489
Luxembourg,Coal,2015,0.5714516
Luxembourg,Coal,2016,0.59231585
Luxembourg,Coal,2017,0.54795915
Luxembourg,Coal,2018,0.48566887
Luxembourg,Coal,2019,0.5321655
Luxembourg,Coal,2020,0.44708055
Luxembourg,Coal,2021,0.48942527
Luxembourg,Coal,2022,0.5143739
Malaysia,Coal,2000,28.892843
Malaysia,Coal,2001,34.52962
Malaysia,Coal,2002,42.328133
Malaysia,Coal,2003,61.78373
Malaysia,Coal,2004,77.078575
Malaysia,Coal,2005,80.06548
Malaysia,Coal,2006,84.81897
Malaysia,Coal,2007,102.8218
Malaysia,Coal,2008,113.688576
Malaysia,Coal,2009,123.46287
Malaysia,Coal,2010,171.74158
Malaysia,Coal,2011,171.68346
Malaysia,Coal,2012,184.58412
Malaysia,Coal,2013,175.11201
Malaysia,Coal,2014,178.48247
Malaysia,Coal,2015,202.29639
Malaysia,Coal,2016,217.84692
Malaysia,Coal,2017,241.40518
Malaysia,Coal,2018,258.9431
Malaysia,Coal,2019,244.72913
Malaysia,Coal,2020,288.0916
Malaysia,Coal,2021,262.44614
Malaysia,Coal,2022,260.54477
Mexico,Coal,2000,76.18694
Mexico,Coal,2001,83.67358
Mexico,Coal,2002,140.1058
Mexico,Coal,2003,103.318375
Mexico,Coal,2004,105.719696
Mexico,Coal,2005,133.42952
Mexico,Coal,2006,143.19829
Mexico,Coal,2007,131.58376
Mexico,Coal,2008,117.545296
Mexico,Coal,2009,119.74645
Mexico,Coal,2010,148.11874
Mexico,Coal,2011,171.32704
Mexico,Coal,2012,149.266
Mexico,Coal,2013,148.2266
Mexico,Coal,2014,147.93884
Mexico,Coal,2015,147.65045
Mexico,Coal,2016,144.6333
Mexico,Coal,2017,176.75279
Mexico,Coal,2018,157.54546
Mexico,Coal,2019,150.41484
Mexico,Coal,2020,66.491
Mexico,Coal,2021,55.12622
Mexico,Coal,2022,69.78955
Morocco,Coal,2000,31.22655
Morocco,Coal,2001,39.69319
Morocco,Coal,2002,39.472218
Morocco,Coal,2003,38.060337
Morocco,Coal,2004,42.100597
Morocco,Coal,2005,44.14748
Morocco,Coal,2006,44.8918
Morocco,Coal,2007,37.59607
Morocco,Coal,2008,42.61604
Morocco,Coal,2009,31.469973
Morocco,Coal,2010,32.415386
Morocco,Coal,2011,34.6259
Morocco,Coal,2012,35.170513
Morocco,Coal,2013,34.901863
Morocco,Coal,2014,46.952866
Morocco,Coal,2015,51.69651
Morocco,Coal,2016,49.81594
Morocco,Coal,2017,51.781143
Morocco,Coal,2018,59.892403
Morocco,Coal,2019,77.487465
Morocco,Coal,2020,77.79928
Morocco,Coal,2021,85.41785
Morocco,Coal,2022,77.66616
Netherlands,Coal,2000,90.27777
Netherlands,Coal,2001,96.11111
Netherlands,Coal,2002,96.666664
Netherlands,Coal,2003,100
Netherlands,Coal,2004,98.61111
Netherlands,Coal,2005,94.166664
Netherlands,Coal,2006,89.72222
Netherlands,Coal,2007,97.77778
Netherlands,Coal,2008,92.5
Netherlands,Coal,2009,87.22222
Netherlands,Coal,2010,87.77778
Netherlands,Coal,2011,86.58333
Netherlands,Coal,2012,95.138885
Netherlands,Coal,2013,95.19444
Netherlands,Coal,2014,105.30555
Netherlands,Coal,2015,128.66667
Netherlands,Coal,2016,119.27777
Netherlands,Coal,2017,106.97222
Netherlands,Coal,2018,96.11111
Netherlands,Coal,2019,74.666664
Netherlands,Coal,2020,47.805553
Netherlands,Coal,2021,65.02778
Netherlands,Coal,2022,64.5
New Zealand,Coal,2000,12.859932
New Zealand,Coal,2001,15.92658
New Zealand,Coal,2002,15.918619
New Zealand,Coal,2003,22.97443
New Zealand,Coal,2004,23.73867
New Zealand,Coal,2005,26.427471
New Zealand,Coal,2006,26.021524
New Zealand,Coal,2007,19.720991
New Zealand,Coal,2008,24.47237
New Zealand,Coal,2009,18.818949
New Zealand,Coal,2010,16.071981
New Zealand,Coal,2011,16.269657
New Zealand,Coal,2012,20.272028
New Zealand,Coal,2013,17.877504
New Zealand,Coal,2014,16.509882
New Zealand,Coal,2015,16.673475
New Zealand,Coal,2016,13.796134
New Zealand,Coal,2017,14.536367
New Zealand,Coal,2018,15.672816
New Zealand,Coal,2019,17.082287
New Zealand,Coal,2020,16.407167
New Zealand,Coal,2021,18.388664
New Zealand,Coal,2022,12.718105
North Macedonia,Coal,2000,15.544994
North Macedonia,Coal,2001,17.187988
North Macedonia,Coal,2002,14.942584
North Macedonia,Coal,2003,17.205456
North Macedonia,Coal,2004,16.350151
North Macedonia,Coal,2005,16.966042
North Macedonia,Coal,2006,16.486874
North Macedonia,Coal,2007,16.917696
North Macedonia,Coal,2008,17.337875
North Macedonia,Coal,2009,15.550031
North Macedonia,Coal,2010,15.057268
North Macedonia,Coal,2011,17.196571
North Macedonia,Coal,2012,16.186949
North Macedonia,Coal,2013,13.540367
North Macedonia,Coal,2014,12.5287895
North Macedonia,Coal,2015,11.296521
North Macedonia,Coal,2016,10.188275
North Macedonia,Coal,2017,11.13589
North Macedonia,Coal,2018,10.049073
North Macedonia,Coal,2019,11.909485
North Macedonia,Coal,2020,8.174519
North Macedonia,Coal,2021,7.0944376
North Macedonia,Coal,2022,8.317619
Norway,Coal,2000,11.5451565
Norway,Coal,2001,10.288382
Norway,Coal,2002,8.922321
Norway,Coal,2003,8.711558
Norway,Coal,2004,9.83563
Norway,Coal,2005,8.399316
Norway,Coal,2006,7.2049894
Norway,Coal,2007,7.9231462
Norway,Coal,2008,8.165134
Norway,Coal,2009,6.4999995
Norway,Coal,2010,8.861111
Norway,Coal,2011,9.833333
Norway,Coal,2012,9.527778
Norway,Coal,2013,9.027778
Norway,Coal,2014,9.888888
Norway,Coal,2015,8.862735
Norway,Coal,2016,9.100231
Norway,Coal,2017,9.513363
Norway,Coal,2018,9.290532
Norway,Coal,2019,9.07454
Norway,Coal,2020,8.976604
Norway,Coal,2021,9.790111
Norway,Coal,2022,9.335043
Oman,Coal,2000,0.002903139
Oman,Coal,2001,0.001639556
Oman,Coal,2002,0.003904917
Oman,Coal,2004,0.009284611
Oman,Coal,2005,0.003650889
Oman,Coal,2006,0.035779163
Oman,Coal,2007,0.008164
Oman,Coal,2008,0.013950194
Oman,Coal,2009,0.016285306
Oman,Coal,2010,0.3446064
Oman,Coal,2011,0.11837333
Oman,Coal,2012,0.35913944
Oman,Coal,2013,0.5224439
Oman,Coal,2014,0.41572553
Oman,Coal,2015,0.5721903
Oman,Coal,2016,0.64058
Oman,Coal,2017,0.8834947
Oman,Coal,2018,0.8663694
Oman,Coal,2019,0.97515744
Oman,Coal,2020,1.1217446
Oman,Coal,2021,0.97774804
Oman,Coal,2022,0.97774804
Pakistan,Coal,2000,23.58564
Pakistan,Coal,2001,24.48115
Pakistan,Coal,2002,27.4468
Pakistan,Coal,2003,35.223816
Pakistan,Coal,2004,39.279713
Pakistan,Coal,2005,43.60852
Pakistan,Coal,2006,46.207226
Pakistan,Coal,2007,63.226902
Pakistan,Coal,2008,69.673096
Pakistan,Coal,2009,57.295914
Pakistan,Coal,2010,53.84872
Pakistan,Coal,2011,46.427776
Pakistan,Coal,2012,47.08847
Pakistan,Coal,2013,37.305233
Pakistan,Coal,2014,54.99725
Pakistan,Coal,2015,54.262775
Pakistan,Coal,2016,62.120884
Pakistan,Coal,2017,83.12105
Pakistan,Coal,2018,137.64632
Pakistan,Coal,2019,156.56241
Pakistan,Coal,2020,181.74779
Pakistan,Coal,2021,200.75873
Pakistan,Coal,2022,177.12915
Peru,Coal,2000,7.3238883
Peru,Coal,2001,6.6452775
Peru,Coal,2002,9.1
Peru,Coal,2003,9.765555
Peru,Coal,2004,10.559443
Peru,Coal,2005,10.716666
Peru,Coal,2006,9.118055
Peru,Coal,2007,12.038889
Peru,Coal,2008,10.734722
Peru,Coal,2009,9.643888
Peru,Coal,2010,9.457777
Peru,Coal,2011,9.511666
Peru,Coal,2012,10.151944
Peru,Coal,2013,10.23861
Peru,Coal,2014,10.111112
Peru,Coal,2015,9.424167
Peru,Coal,2016,10.047221
Peru,Coal,2017,8.715277
Peru,Coal,2018,7.86575
Peru,Coal,2019,8.185528
Peru,Coal,2020,5.945166
Peru,Coal,2021,5.980305
Peru,Coal,2022,8.137307
Philippines,Coal,2000,53.77712
Philippines,Coal,2001,52.4513
Philippines,Coal,2002,49.16001
Philippines,Coal,2003,50.043888
Philippines,Coal,2004,52.707157
Philippines,Coal,2005,61.836708
Philippines,Coal,2006,58.603565
Philippines,Coal,2007,62.69733
Philippines,Coal,2008,73.92028
Philippines,Coal,2009,70.559204
Philippines,Coal,2010,81.77052
Philippines,Coal,2011,89.85338
Philippines,Coal,2012,94.02855
Philippines,Coal,2013,116.334885
Philippines,Coal,2014,123.76646
Philippines,Coal,2015,135.08244
Philippines,Coal,2016,152.19017
Philippines,Coal,2017,179.97424
Philippines,Coal,2018,190.13885
Philippines,Coal,2019,203.31123
Philippines,Coal,2020,204.06207
Philippines,Coal,2021,219.96307
Philippines,Coal,2022,233.03395
Poland,Coal,2000,654.1142
Poland,Coal,2001,646.4082
Poland,Coal,2002,634.1711
Poland,Coal,2003,652.89545
Poland,Coal,2004,633.70966
Poland,Coal,2005,641.023
Poland,Coal,2006,667.58386
Poland,Coal,2007,650.67
Poland,Coal,2008,642.1825
Poland,Coal,2009,602.8747
Poland,Coal,2010,640.523
Poland,Coal,2011,639.2178
Poland,Coal,2012,595.79724
Poland,Coal,2013,620.8222
Poland,Coal,2014,575.0486
Poland,Coal,2015,566.04724
Poland,Coal,2016,575.66943
Poland,Coal,2017,578.87915
Poland,Coal,2018,579.1753
Poland,Coal,2019,516.0783
Poland,Coal,2020,478.4086
Poland,Coal,2021,529.1506
Poland,Coal,2022,501.4305
Portugal,Coal,2000,43.173363
Portugal,Coal,2001,36.919003
Portugal,Coal,2002,40.703857
Portugal,Coal,2003,38.967873
Portugal,Coal,2004,38.553112
Portugal,Coal,2005,38.79613
Portugal,Coal,2006,38.414658
Portugal,Coal,2007,33.43719
Portugal,Coal,2008,29.261322
Portugal,Coal,2009,33.21664
Portugal,Coal,2010,19.161901
Portugal,Coal,2011,25.828568
Portugal,Coal,2012,33.851383
Portugal,Coal,2013,30.815416
Portugal,Coal,2014,31.157421
Portugal,Coal,2015,37.914043
Portugal,Coal,2016,33.09898
Portugal,Coal,2017,37.762608
Portugal,Coal,2018,31.66849
Portugal,Coal,2019,14.518099
Portugal,Coal,2020,6.5792556
Portugal,Coal,2021,2.274579
Portugal,Coal,2022,0.10467
Qatar,Coal,2012,0.053096388
Qatar,Coal,2013,0.07565445
Qatar,Coal,2014,0.47915915
Qatar,Coal,2015,0.2833572
Qatar,Coal,2016,0.29937223
Qatar,Coal,2017,0.32651833
Qatar,Coal,2018,0.4667772
Qatar,Coal,2019,0.4123775
Qatar,Coal,2020,0.07488333
Qatar,Coal,2021,0.02859861
Qatar,Coal,2022,0.11497805
Romania,Coal,2000,85.53638
Romania,Coal,2001,88.45867
Romania,Coal,2002,95.27037
Romania,Coal,2003,106.61747
Romania,Coal,2004,104.841866
Romania,Coal,2005,99.98216
Romania,Coal,2006,113.25408
Romania,Coal,2007,114.20869
Romania,Coal,2008,109.88726
Romania,Coal,2009,87.61162
Romania,Coal,2010,81.89478
Romania,Coal,2011,95.46504
Romania,Coal,2012,88.00536
Romania,Coal,2013,68.355545
Romania,Coal,2014,67.58777
Romania,Coal,2015,70.08958
Romania,Coal,2016,62.37897
Romania,Coal,2017,62.510082
Romania,Coal,2018,59.62158
Romania,Coal,2019,57.781013
Romania,Coal,2020,41.721542
Romania,Coal,2021,47.12719
Romania,Coal,2022,45.835896
Russia,Coal,2000,1230.0566
Russia,Coal,2001,1199.908
Russia,Coal,2002,1204.9393
Russia,Coal,2003,1212.4135
Russia,Coal,2004,1161.7518
Russia,Coal,2005,1099.9026
Russia,Coal,2006,1128.3627
Russia,Coal,2007,1092.2435
Russia,Coal,2008,1171.354
Russia,Coal,2009,1071.749
Russia,Coal,2010,1053.0176
Russia,Coal,2011,1093.4177
Russia,Coal,2012,1144.6897
Russia,Coal,2013,1052.7126
Russia,Coal,2014,1018.22736
Russia,Coal,2015,1071.3556
Russia,Coal,2016,1037.9774
Russia,Coal,2017,976.1059
Russia,Coal,2018,1007.8558
Russia,Coal,2019,990.7597
Russia,Coal,2020,914.2343
Russia,Coal,2021,951.6829
Russia,Coal,2022,887.35596
Saudi Arabia,Coal,2001,0.09176527
Saudi Arabia,Coal,2002,0.14420277
Saudi Arabia,Coal,2003,0.18353084
Saudi Arabia,Coal,2004,0.16386665
Saudi Arabia,Coal,2005,0.32532138
Saudi Arabia,Coal,2006,0.23053417
Saudi Arabia,Coal,2007,0.6451761
Saudi Arabia,Coal,2008,0.7464194
Saudi Arabia,Coal,2009,0.2734739
Saudi Arabia,Coal,2010,0.7860291
Saudi Arabia,Coal,2011,0.76566386
Saudi Arabia,Coal,2012,0.89776665
Saudi Arabia,Coal,2013,1.1490005
Saudi Arabia,Coal,2014,1.5928696
Saudi Arabia,Coal,2015,1.0364242
Saudi Arabia,Coal,2016,0.8553122
Saudi Arabia,Coal,2017,1.3395644
Saudi Arabia,Coal,2018,1.1144836
Saudi Arabia,Coal,2019,1.172558
Saudi Arabia,Coal,2020,1.0281849
Saudi Arabia,Coal,2021,1.2788855
Saudi Arabia,Coal,2022,1.2788855
Singapore,Coal,2002,0.07832805
Singapore,Coal,2003,0.101832226
Singapore,Coal,2004,0.08042138
Singapore,Coal,2005,0.097691946
Singapore,Coal,2006,0.058149997
Singapore,Coal,2007,0.09420305
Singapore,Coal,2008,0.056986943
Singapore,Coal,2009,0.04652
Singapore,Coal,2010,0.09071389
Singapore,Coal,2011,0.07443195
Singapore,Coal,2012,0.28958693
Singapore,Coal,2013,3.0645049
Singapore,Coal,2014,4.5182548
Singapore,Coal,2015,4.726432
Singapore,Coal,2016,4.95438
Singapore,Coal,2017,10.446066
Singapore,Coal,2018,5.5521617
Singapore,Coal,2019,5.3252683
Singapore,Coal,2020,5.036953
Singapore,Coal,2021,5.397483
Singapore,Coal,2022,4.814323
Slovakia,Coal,2000,49.753967
Slovakia,Coal,2001,51.43757
Slovakia,Coal,2002,49.823803
Slovakia,Coal,2003,53.990612
Slovakia,Coal,2004,52.956886
Slovakia,Coal,2005,49.09387
Slovakia,Coal,2006,51.19868
Slovakia,Coal,2007,45.880035
Slovakia,Coal,2008,45.75521
Slovakia,Coal,2009,44.54377
Slovakia,Coal,2010,44.787094
Slovakia,Coal,2011,42.45844
Slovakia,Coal,2012,40.04157
Slovakia,Coal,2013,39.80115
Slovakia,Coal,2014,39.089558
Slovakia,Coal,2015,37.68276
Slovakia,Coal,2016,37.193085
Slovakia,Coal,2017,38.865448
Slovakia,Coal,2018,38.57444
Slovakia,Coal,2019,31.427668
Slovakia,Coal,2020,26.940102
Slovakia,Coal,2021,32.704887
Slovakia,Coal,2022,29.302374
Slovenia,Coal,2000,15.787771
Slovenia,Coal,2001,16.738373
Slovenia,Coal,2002,18.233456
Slovenia,Coal,2003,17.301334
Slovenia,Coal,2004,17.590212
Slovenia,Coal,2005,17.650805
Slovenia,Coal,2006,17.99839
Slovenia,Coal,2007,18.29556
Slovenia,Coal,2008,17.627079
Slovenia,Coal,2009,16.366154
Slovenia,Coal,2010,16.697203
Slovenia,Coal,2011,16.927105
Slovenia,Coal,2012,16.072124
Slovenia,Coal,2013,15.524713
Slovenia,Coal,2014,12.253065
Slovenia,Coal,2015,12.382635
Slovenia,Coal,2016,13.235521
Slovenia,Coal,2017,13.194513
Slovenia,Coal,2018,12.8988905
Slovenia,Coal,2019,12.19452
Slovenia,Coal,2020,11.74366
Slovenia,Coal,2021,10.787278
Slovenia,Coal,2022,8.296195
South Africa,Coal,2000,867.96533
South Africa,Coal,2001,871.0688
South Africa,Coal,2002,828.59814
South Africa,Coal,2003,920.9662
South Africa,Coal,2004,1009.1068
South Africa,Coal,2005,930.26404
South Africa,Coal,2006,947.52783
South Africa,Coal,2007,972.9775
South Africa,Coal,2008,1085.5026
South Africa,Coal,2009,1091.1694
South Africa,Coal,2010,1079.5361
South Africa,Coal,2011,1052.6561
South Africa,Coal,2012,1027.3839
South Africa,Coal,2013,1027.6122
South Africa,Coal,2014,1040.7196
South Africa,Coal,2015,976.4878
South Africa,Coal,2016,1050.054
South Africa,Coal,2017,1032.9447
South Africa,Coal,2018,980.26025
South Africa,Coal,2019,1044.748
South Africa,Coal,2020,1015.7037
South Africa,Coal,2021,974.9811
South Africa,Coal,2022,920.3187
South America,Coal,2000,236.40985
South America,Coal,2001,222.49557
South America,Coal,2002,212.98389
South America,Coal,2003,222.6734
South America,Coal,2004,234.2243
South America,Coal,2005,220.90196
South America,Coal,2006,255.3773
South America,Coal,2007,272.51825
South America,Coal,2008,292.82364
South America,Coal,2009,245.31587
South America,Coal,2010,301.7665
South America,Coal,2011,318.62106
South America,Coal,2012,336.93686
South America,Coal,2013,365.95923
South America,Coal,2014,383.0173
South America,Coal,2015,374.87225
South America,Coal,2016,359.15805
South America,Coal,2017,355.84033
South America,Coal,2018,345.50964
South America,Coal,2019,337.7534
South America,Coal,2020,300.64786
South America,Coal,2021,331.6942
South America,Coal,2022,276.2768
South Korea,Coal,2000,499.2131
South Korea,Coal,2001,531.7724
South Korea,Coal,2002,571.3901
South Korea,Coal,2003,594.5768
South Korea,Coal,2004,618.6974
South Korea,Coal,2005,637.27167
South Korea,Coal,2006,658.86743
South Korea,Coal,2007,693.7644
South Korea,Coal,2008,768.74066
South Korea,Coal,2009,797.7598
South Korea,Coal,2010,897.1591
South Korea,Coal,2011,973.2844
South Korea,Coal,2012,937.80133
South Korea,Coal,2013,948.3567
South Korea,Coal,2014,981.5569
South Korea,Coal,2015,993.21594
South Korea,Coal,2016,947.8368
South Korea,Coal,2017,1002.235
South Korea,Coal,2018,1007.7488
South Korea,Coal,2019,955.3661
South Korea,Coal,2020,840.1593
South Korea,Coal,2021,843.5401
South Korea,Coal,2022,798.56226
South and Central America (EI),Coal,2000,243.51869
South and Central America (EI),Coal,2001,230.52597
South and Central America (EI),Coal,2002,229.72903
South and Central America (EI),Coal,2003,243.34047
South and Central America (EI),Coal,2004,258.01733
South and Central America (EI),Coal,2005,241.30214
South and Central America (EI),Coal,2006,279.90622
South and Central America (EI),Coal,2007,299.82928
South and Central America (EI),Coal,2008,319.30453
South and Central America (EI),Coal,2009,269.8386
South and Central America (EI),Coal,2010,325.32047
South and Central America (EI),Coal,2011,346.95157
South and Central America (EI),Coal,2012,365.09998
South and Central America (EI),Coal,2013,398.9492
South and Central America (EI),Coal,2014,418.46048
South and Central America (EI),Coal,2015,411.95544
South and Central America (EI),Coal,2016,397.762
South and Central America (EI),Coal,2017,387.80396
South and Central America (EI),Coal,2018,381.45264
South and Central America (EI),Coal,2019,387.2776
South and Central America (EI),Coal,2020,357.40094
South and Central America (EI),Coal,2021,391.47342
South and Central America (EI),Coal,2022,329.3064
Spain,Coal,2000,243.48569
Spain,Coal,2001,222.92383
Spain,Coal,2002,251.18472
Spain,Coal,2003,234.10027
Spain,Coal,2004,244.79987
Spain,Coal,2005,238.56618
Spain,Coal,2006,208.27003
Spain,Coal,2007,233.0303
Spain,Coal,2008,157.05151
Spain,Coal,2009,109.6709
Spain,Coal,2010,80.212105
Spain,Coal,2011,148.75934
Spain,Coal,2012,180.17195
Spain,Coal,2013,132.5471
Spain,Coal,2014,135.36157
Spain,Coal,2015,159.17296
Spain,Coal,2016,122.0701
Spain,Coal,2017,156.40977
Spain,Coal,2018,134.02187
Spain,Coal,2019,58.98408
Spain,Coal,2020,34.386036
Spain,Coal,2021,35.731247
Spain,Coal,2022,46.911194
Sri Lanka,Coal,2000,0.003956528
Sri Lanka,Coal,2001,0.001025767
Sri Lanka,Coal,2002,0.12653555
Sri Lanka,Coal,2003,0.69488305
Sri Lanka,Coal,2004,0.1828061
Sri Lanka,Coal,2005,0.67949665
Sri Lanka,Coal,2006,0.5096592
Sri Lanka,Coal,2007,0.49720332
Sri Lanka,Coal,2008,0.67033803
Sri Lanka,Coal,2009,0.68228084
Sri Lanka,Coal,2010,0.697008
Sri Lanka,Coal,2011,3.478508
Sri Lanka,Coal,2012,5.303183
Sri Lanka,Coal,2013,5.578877
Sri Lanka,Coal,2014,10.707201
Sri Lanka,Coal,2015,14.409015
Sri Lanka,Coal,2016,15.254024
Sri Lanka,Coal,2017,15.801332
Sri Lanka,Coal,2018,15.269992
Sri Lanka,Coal,2019,16.297167
Sri Lanka,Coal,2020,19.583334
Sri Lanka,Coal,2021,18.783527
Sri Lanka,Coal,2022,16.955885
Sweden,Coal,2000,29.83794
Sweden,Coal,2001,32.333935
